,authors,sentiment_review_score,sentiment_summary_score,sentiment_average_score,sentiment_rescaled,overall_score,combined_score
63,Lev Raphael,0.9612799882888794,0.4030599892139435,0.6821699738502502,4.364339828491211,4.599999904632568,4.482170104980469
64,Larissa Lyons,0.7394416332244873,0.2218211591243744,0.48063141107559204,3.9612627029418945,3.9487180709838867,3.9549903869628906
65,Shanddaramon,0.6589033007621765,0.28368836641311646,0.4712958037853241,3.942591667175293,4.105454444885254,4.024023056030273
66,Mary Jo Putney,0.7412918210029602,0.25748851895332336,0.499390184879303,3.9987802505493164,4.533738136291504,4.26625919342041
67,Mary Robinette Kowal,0.7453526258468628,0.35232630372047424,0.5488394498825073,4.097679138183594,4.789473533630371,4.443576335906982
68,J.A. Kazimer,0.35550060868263245,0.24346397817134857,0.2994822859764099,3.5989646911621094,3.7391304969787598,3.6690473556518555
69,Eve Silver,0.8089582920074463,0.6068911552429199,0.7079247236251831,4.415849685668945,4.839122295379639,4.627486228942871
70,Elaine Raco Chase,0.8724936842918396,0.3404201567173004,0.6064569354057312,4.212913990020752,4.602286338806152,4.407599925994873
71,Candice Hern,0.8584998250007629,0.37093237042427063,0.614716112613678,4.229432106018066,4.332646369934082,4.281039237976074
72,Pat Simmons,0.8423894643783569,0.32818421721458435,0.5852868556976318,4.170573711395264,4.701754570007324,4.436163902282715
73,Freda Lightfoot,-0.0169166661798954,0.08829166740179062,0.03568749874830246,3.0713748931884766,4.25,3.6606874465942383
74,Kimberly Van Meter,0.43410712480545044,0.3293357193470001,0.3817214369773865,3.7634427547454834,3.142857074737549,3.4531500339508057
75,Suzie Carr,0.8441833257675171,0.043766673654317856,0.4439750015735626,3.8879499435424805,4.333333492279053,4.1106414794921875
76,Susan Orlean,0.9358789324760437,0.37352749705314636,0.6547032594680786,4.309406280517578,4.001957416534424,4.15568208694458
77,Diana Peterfreund,0.6185678839683533,0.29153212904930115,0.455049991607666,3.910099983215332,3.9642856121063232,3.937192916870117
78,James Rollins,0.612578272819519,0.31539711356163025,0.46398770809173584,3.9279754161834717,4.509092807769775,4.218533992767334
79,Marianne Evans,0.8846836090087891,0.4648965895175934,0.67479008436203,4.34958028793335,4.784983158111572,4.567281723022461
80,Kathy Pratt,0.7186240553855896,0.26166898012161255,0.4901465177536011,3.980293035507202,3.9147286415100098,3.9475109577178955
81,Layton Green,0.6579545140266418,0.43997272849082947,0.5489636659622192,4.097927093505859,4.0,4.04896354675293
82,James Reasoner,0.48301568627357483,0.18095947802066803,0.331987589597702,3.663975238800049,4.48620080947876,4.075088024139404
83,Kathryn Lance,0.2201399952173233,0.0788000077009201,0.1494700014591217,3.2989399433135986,3.799999952316284,3.5494699478149414
84,Kady Cross,0.7429507374763489,0.32268428802490234,0.532817542552948,4.0656352043151855,4.179468631744385,4.122551918029785
85,Stephanie Bond,0.7426909804344177,0.30553969740867615,0.5241153240203857,4.0482306480407715,4.272209644317627,4.160220146179199
86,Sybil Nelson,0.6875505447387695,0.4131350815296173,0.5503427982330322,4.1006855964660645,4.748691082000732,4.424688339233398
87,J. J. Murray,0.7859836220741272,0.3737647533416748,0.5798742175102234,4.159748554229736,4.462951183319092,4.311349868774414
88,Colleen Gleason,0.6442952752113342,0.26594436168670654,0.4551198184490204,3.9102396965026855,3.857463836669922,3.8838517665863037
89,Erin McCarthy,0.9185219407081604,0.4124017059803009,0.6654618382453918,4.330923557281494,4.099042892456055,4.2149834632873535
90,Stanley Bing,0.4993100166320801,0.009285996668040752,0.25429800152778625,3.5085959434509277,2.3999998569488525,2.9542980194091797
91,Stacey Kennedy,0.8117624521255493,0.30270272493362427,0.5572325587272644,4.114465236663818,4.378553867340088,4.246509552001953
92,Susan King,0.6888541579246521,0.3291960656642914,0.5090250968933105,4.018050193786621,4.497537136077881,4.257793426513672
93,Jeffrey Stepakoff,0.35478347539901733,0.2788916826248169,0.3168375790119171,3.6336750984191895,2.622626543045044,3.1281509399414062
94,Jennifer Ashley,0.760997474193573,0.3627970814704895,0.5618972778320312,4.1237945556640625,4.4205427169799805,4.2721686363220215
95,Russell Brooks,0.5789723992347717,0.16141974925994873,0.37019607424736023,3.7403922080993652,4.329153537750244,4.034772872924805
96,Mary Balogh,0.7562687993049622,0.21785008907318115,0.48705944418907166,3.974118947982788,3.947183847427368,3.960651397705078
97,Ren̩e Harrell,0.9664250016212463,0.25437501072883606,0.6103999614715576,4.220799922943115,4.5,4.3603997230529785
98,Carmen Caine,0.7246376276016235,0.3314019739627838,0.5280198454856873,4.056039810180664,4.296810626983643,4.176424980163574
0,Roger Smith,0.11253764480352402,0.16064554452896118,0.1365915983915329,3.2731831073760986,4.552896022796631,3.9130396842956543
1,Michelle Erickson,0.6700881719589233,0.2691819369792938,0.4696350693702698,3.93927001953125,4.571084499359131,4.255177021026611
2,Cecelia Holland,0.5545012354850769,0.22905099391937256,0.39177611470222473,3.7835521697998047,4.069948673248291,3.926750421524048
3,Billie Sue Mosiman,0.21011114120483398,0.08110940456390381,0.1456102728843689,3.2912204265594482,4.613544940948486,3.952382802963257
4,Kitty Thomas,0.7195201516151428,0.281533807516098,0.5005269646644592,4.001053810119629,4.1723785400390625,4.086716175079346
5,Keith Raffel,0.34184783697128296,0.29741013050079346,0.3196289837360382,3.6392579078674316,4.52632999420166,4.082794189453125
6,Paul Rega,0.5870829224586487,0.2629343271255493,0.425008624792099,3.8500173091888428,4.318881034851074,4.084449291229248
7,Jane Hirshfield,0.6818231344223022,0.3538762331008911,0.5178496837615967,4.035699367523193,4.492908000946045,4.264303684234619
8,J.J. Murphy,0.7257187366485596,0.2435937523841858,0.4846562445163727,3.9693124294281006,3.9375,3.95340633392334
9,Kristen James,0.7015300393104553,0.4009781777858734,0.5512540936470032,4.102508068084717,4.10825252532959,4.105380535125732
10,John Matthews,0.3191737234592438,0.1563364863395691,0.23775510489940643,3.4755101203918457,3.887707233428955,3.6816086769104004
11,Kate Douglas,0.8261098861694336,0.24037723243236542,0.5332435965538025,4.0664873123168945,3.8655478954315186,3.966017484664917
12,Michael Connelly,0.46987611055374146,0.166720449924469,0.3182982802391052,3.636596441268921,3.811319589614868,3.7239580154418945
13,Marlon McCaulsky,0.7947999835014343,0.17664000391960144,0.4857200086116791,3.971440076828003,4.199999809265137,4.085720062255859
14,Patricia Wentworth,0.19680000841617584,0.10757999867200851,0.15218999981880188,3.304379940032959,4.199999809265137,3.752190113067627
15,Rusty Wilson,0.7664316892623901,0.31651464104652405,0.5414731502532959,4.082946300506592,4.97560977935791,4.52927827835083
16,Jessica Barksdale Inclan,0.16375455260276794,0.19994544982910156,0.18185000121593475,3.3636999130249023,4.2727274894714355,3.818213701248169
17,A.C. Arthur,0.6239076256752014,0.23990178108215332,0.43190470337867737,3.86380934715271,4.323121547698975,4.093465328216553
18,K.M. Johnson-Weider,0.9325000047683716,0.30506667494773865,0.6187833547592163,4.2375664710998535,4.333333492279053,4.285449981689453
19,Virginia Henley,0.671638011932373,0.306333988904953,0.48898598551750183,3.9779720306396484,3.557469606399536,3.7677206993103027
20,"Kami Garcia, Margaret Stohl",0.6582673788070679,0.21399986743927002,0.43613365292549133,3.872267246246338,3.9667446613311768,3.919506072998047
21,Jennifer Estep,0.5061346292495728,0.16684037446975708,0.3364875018596649,3.6729750633239746,3.7953107357025146,3.734142780303955
22,Gordon A Kessler,0.6489565968513489,0.38967519998550415,0.5193158984184265,4.038631916046143,4.224806308746338,4.13171911239624
23,Stan I.S. Law,0.900378406047821,0.3323628604412079,0.6163706183433533,4.232741355895996,4.977219581604004,4.60498046875
24,Patricia Hagan,0.720024824142456,0.39849600195884705,0.5592604279518127,4.118520736694336,4.314555644989014,4.216538429260254
25,Rick Murcer,0.5050584077835083,0.22735336422920227,0.3662059009075165,3.7324118614196777,4.5692901611328125,4.150851249694824
26,Alanna Knight,0.4973975419998169,0.11147520691156387,0.3044363558292389,3.608872652053833,4.111570358276367,3.8602216243743896
27,Charles Kingsley,0.42377999424934387,0.25845998525619507,0.34112000465393066,3.6822400093078613,4.400000095367432,4.0411200523376465
28,Sam Williams,0.5742799639701843,0.3371700048446655,0.4557250142097473,3.911449909210205,4.0,3.9557249546051025
29,Jamie Begley,0.7534759640693665,0.30136212706565857,0.5274190306663513,4.054838180541992,4.509113311767578,4.281975746154785
30,Charlotte Stein,0.780280351638794,0.17507199943065643,0.4776761829853058,3.955352306365967,4.345516204833984,4.150434494018555
31,James S. A. Corey,0.6413654088973999,0.24328643083572388,0.4423259198665619,3.8846518993377686,3.955437421798706,3.9200446605682373
32,Melissa Conway,0.7326292395591736,0.36451175808906555,0.5485705137252808,4.097140789031982,4.598321437835693,4.347731113433838
33,Marilyn Brant,0.9018425941467285,0.48245343565940857,0.6921480298042297,4.38429594039917,4.684107303619385,4.534201622009277
34,John Hindmarsh,0.881933331489563,0.38099998235702515,0.6314666867256165,4.262933254241943,4.0,4.131466865539551
35,Linda Thomas-Sundstrom,0.7515462040901184,0.3149127662181854,0.5332294702529907,4.0664591789245605,4.2039313316345215,4.135195255279541
36,Cynthia Hickey,0.6895497441291809,0.31007468700408936,0.49981221556663513,3.999624490737915,4.495638370513916,4.247631549835205
37,William King,0.7228533625602722,0.3376498818397522,0.5302516222000122,4.0605034828186035,4.451818466186523,4.256160736083984
38,Christopher Heath,0.7927333116531372,0.003316664369776845,0.3980250060558319,3.7960500717163086,4.833333492279053,4.314691543579102
39,Sheila Connolly,0.6728494763374329,0.1246185153722763,0.3987340033054352,3.7974679470062256,3.790884256362915,3.7941761016845703
40,Stanislaw Kapuscinski (aka Stan I.S. Law),0.7753273844718933,0.3307366371154785,0.5530319809913635,4.1060638427734375,4.9777069091796875,4.5418853759765625
41,Patricia Rockwell,0.6554091572761536,0.25074777007102966,0.4530784487724304,3.9061567783355713,3.8107893466949463,3.858473062515259
42,Rachael Herron,0.7846457958221436,0.2887740731239319,0.5367099046707153,4.07342004776001,4.375359058380127,4.224389553070068
43,Sue Ann Jaffarian,0.731862485408783,0.2248339205980301,0.4783482253551483,3.9566965103149414,4.589285850524902,4.272991180419922
44,Sally MacKenzie,0.7857620120048523,0.3803907334804535,0.5830763578414917,4.1661529541015625,4.132882595062256,4.14951753616333
45,Wendy S. Marcus,0.9025375247001648,0.44084998965263367,0.671693742275238,4.343387603759766,4.71875,4.531068801879883
46,Daniel Powell,0.7638221979141235,0.2794777750968933,0.5216500163078308,4.043300151824951,4.5,4.2716498374938965
47,Darynda Jones,0.6430146098136902,0.23799656331539154,0.44050559401512146,3.8810112476348877,4.275453567504883,4.078232288360596
48,Frank Delaney,0.6576917767524719,0.08527085930109024,0.371481329202652,3.742962598800659,3.630288600921631,3.6866257190704346
49,Mary Campisi,0.8047704696655273,0.32182827591896057,0.5632993578910828,4.126598834991455,4.460783004760742,4.2936906814575195
50,Debra Dixon,0.8248644471168518,0.45062369108200073,0.6377440690994263,4.275488376617432,3.8552632331848145,4.065375804901123
51,Vincent Trigili,0.7313399910926819,0.6547200083732605,0.6930299997329712,4.3860602378845215,4.800000190734863,4.593029975891113
52,Barbara Phinney,0.724902868270874,0.2987079620361328,0.5118054151535034,4.023610591888428,4.377945899963379,4.200778484344482
53,Lisa Sanchez,0.6704333424568176,0.2807333171367645,0.4755833148956299,3.9511666297912598,4.166666507720947,4.0589165687561035
54,Mark E. Cooper,0.5688784718513489,0.3167571723461151,0.4428178071975708,3.8856356143951416,4.410412311553955,4.148024082183838
55,Christine Wenger,0.8537243008613586,0.4208625853061676,0.6372934579849243,4.2745866775512695,3.804372787475586,4.039479732513428
56,Joel Goldman,0.6260511875152588,0.20252035558223724,0.4142857789993286,3.8285715579986572,4.468057632446289,4.148314476013184
57,Michele Drier,0.8466914296150208,0.3585641384124756,0.6026277542114258,4.205255508422852,4.527314186096191,4.3662848472595215
58,Celia Rivenbark,0.5562866926193237,0.3019266724586487,0.4291066825389862,3.858213186264038,3.866666555404663,3.8624401092529297
59,Angie Daniels,0.7662554979324341,0.214463010430336,0.49035927653312683,3.9807186126708984,4.4333815574646,4.207050323486328
60,Nevada Barr,0.5917971730232239,0.061434511095285416,0.3266158401966095,3.653231620788574,4.091549396514893,3.8723905086517334
61,Daniel I. Russell,0.613197386264801,0.2756112515926361,0.4444043040275574,3.888808488845825,4.0990800857543945,3.9939444065093994
62,Matt Lynn,0.30756667256355286,0.1721833348274231,0.23987500369548798,3.479749917984009,3.1666667461395264,3.3232083320617676
63,Morgana Gallaway,0.4451484680175781,0.15649300813674927,0.3008207380771637,3.6016414165496826,4.399413108825684,4.000527381896973
64,Courtney Cole,0.8485125303268433,0.3799840211868286,0.6142482757568359,4.228496551513672,4.543498516082764,4.385997295379639
65,Lisa Renee Jones,0.6319812536239624,0.28271299600601196,0.4573471248149872,3.914694309234619,4.5267157554626465,4.220705032348633
66,P.N. Elrod,0.7019367218017578,0.28231561183929443,0.49212613701820374,3.984252452850342,4.596330165863037,4.2902913093566895
67,Devyn Dawson,0.7359372973442078,0.3848957419395447,0.5604165196418762,4.120832920074463,4.308252811431885,4.214542865753174
68,Danielle Bourdon,0.6750736236572266,0.3467898666858673,0.5109317302703857,4.0218634605407715,4.673486709594727,4.34767484664917
69,Charles Kelly,0.5501524806022644,0.26645901799201965,0.4083057641983032,3.8166115283966064,4.5409836769104,4.178797721862793
70,Carol Ericson,0.769461989402771,0.42827391624450684,0.5988679528236389,4.197735786437988,4.375866889953613,4.286801338195801
71,David Dobbs,0.8464487791061401,0.24286802113056183,0.5446584224700928,4.0893168449401855,4.388815879821777,4.2390666007995605
72,Linda Lee Graham,0.8859999775886536,0.35694998502731323,0.6214749813079834,4.242949962615967,4.0,4.1214752197265625
73,Edmond Humm,0.8390634655952454,0.3636021614074707,0.6013327836990356,4.20266580581665,4.670632839202881,4.436649322509766
74,Cheryl Bolen,0.6931228041648865,0.2596985399723053,0.4764106869697571,3.9528212547302246,4.3188042640686035,4.135812759399414
75,Rose Pressey,0.6942894458770752,0.325260192155838,0.5097748041152954,4.01954984664917,4.420472145080566,4.220010757446289
76,Catherynne M. Valente,0.7999399900436401,0.38920286297798157,0.5945714116096497,4.18914270401001,4.657142639160156,4.423142910003662
77,Gina Robinson,0.7780143618583679,0.38011434674263,0.5790643692016602,4.15812873840332,4.282423973083496,4.220276355743408
78,Faith Mortimer,0.6774728298187256,0.2952478229999542,0.4863603413105011,3.9727206230163574,4.472769260406494,4.222744941711426
79,Nev Nickelz,0.9010636210441589,0.3758852183818817,0.6384744048118591,4.276948928833008,4.5397725105285645,4.408360958099365
80,"Ashley Gardner, Jennifer Ashley",0.7066047787666321,0.3757329285144806,0.5411688685417175,4.082337856292725,4.538922309875488,4.310629844665527
81,Erynn Mangum,0.882789134979248,0.48230481147766113,0.6825469732284546,4.365094184875488,4.603915691375732,4.484504699707031
82,Francine Jay,0.7329528331756592,0.33525577187538147,0.5341043472290039,4.068208694458008,4.320493221282959,4.194350719451904
83,Paul Bishop,0.4853009879589081,0.2526341676712036,0.36896759271621704,3.7379350662231445,4.1439313888549805,3.9409332275390625
84,Andrew Britton,0.623740017414093,0.27889999747276306,0.45131999254226685,3.902639865875244,4.599999904632568,4.251319885253906
85,Debra Webb,0.7241818904876709,0.2931884229183197,0.5086851716041565,4.017370223999023,4.327783107757568,4.172576904296875
86,K. W. Jeter,0.35440000891685486,-0.2615000009536743,0.046449996531009674,3.092900037765503,4.0,3.546450138092041
87,Sarah Ettritch,0.7060428857803345,0.539557158946991,0.6227999925613403,4.245599746704102,4.4285712242126465,4.337085723876953
88,Ryne Douglas Pearson,0.37725958228111267,0.14872978627681732,0.2629946768283844,3.525989294052124,3.914893627166748,3.7204415798187256
89,Dana Marton,0.6946391463279724,0.306160032749176,0.5003995895385742,4.000799179077148,4.564960479736328,4.282879829406738
90,Diane Moody,0.7860841155052185,0.29684188961982727,0.5414630174636841,4.082926273345947,4.402424335479736,4.242675304412842
91,Jeaniene Frost,0.7352802753448486,0.30455660820007324,0.5199184417724609,4.039836883544922,4.391530990600586,4.215683937072754
92,Beverley Kendall,0.6091359853744507,0.3248218297958374,0.46697890758514404,3.933957815170288,4.055920124053955,3.994938850402832
93,The Queen,0.620199978351593,0.23592105507850647,0.42806053161621094,3.856121063232422,4.789473533630371,4.3227972984313965
94,Various Authors,0.7732941508293152,0.3859058916568756,0.5795999765396118,4.1591997146606445,4.882352828979492,4.520776271820068
95,David Brin,0.6315486431121826,0.23866359889507294,0.435106098651886,3.8702123165130615,3.7913668155670166,3.830789566040039
96,HelenKay Dimon,0.9026139974594116,0.38351917266845703,0.6430665850639343,4.286133289337158,3.9946448802948,4.1403889656066895
97,Nick Russell,0.7185176610946655,0.45898234844207764,0.5887500047683716,4.177499771118164,4.0,4.088749885559082
98,Elizabeth Black,0.8996172547340393,0.19776207208633423,0.5486896634101868,4.097379207611084,3.7586207389831543,3.927999973297119
0,Grigor Fedan,0.6438599824905396,0.3701399862766266,0.5070000290870667,4.013999938964844,3.799999952316284,3.9070000648498535
1,Garth Nix,0.9174500107765198,0.4097500145435333,0.663599967956543,4.327199935913086,4.5,4.413599967956543
2,Deb Baker,0.5907968878746033,0.17250342667102814,0.3816501796245575,3.7633004188537598,4.33065128326416,4.046976089477539
3,Camilla Chafer,0.7377936244010925,0.3876524269580841,0.5627230405807495,4.12544584274292,4.677585601806641,4.401515960693359
4,Jeff Strand,0.5999447107315063,0.17811591923236847,0.3890303075313568,3.7780606746673584,4.451538562774658,4.114799499511719
5,Jennifer Malin,0.6418588161468506,0.41265881061553955,0.5272588133811951,4.05451774597168,3.7647058963775635,3.909611940383911
6,Cynthia Wright,0.7828608751296997,0.31772759556770325,0.5502942204475403,4.100588321685791,4.6855854988098145,4.393086910247803
7,Karin Cox,0.7501651644706726,0.35593390464782715,0.5530495643615723,4.1060991287231445,4.489264011383057,4.2976813316345215
8,Jewel Adams,0.37378937005996704,0.23088645935058594,0.3023379147052765,3.604675769805908,3.1868410110473633,3.3957583904266357
9,John Ajvide Lindqvist,0.49739694595336914,0.07396847754716873,0.28568270802497864,3.5713653564453125,2.8073694705963135,3.1893675327301025
10,Katie Macalister,0.7336772084236145,0.1748940497636795,0.4542856514453888,3.908571243286133,4.118812084197998,4.013691425323486
11,Gary C. King,0.10704045742750168,-0.01879972405731678,0.04412036016583443,3.088240623474121,4.698636531829834,3.8934385776519775
12,Douglas Wolk,0.6292571425437927,0.2822898030281067,0.4557734727859497,3.9115469455718994,4.163265228271484,4.0374064445495605
13,Heather Marie Adkins,0.9133666753768921,0.28119999170303345,0.5972833037376404,4.19456672668457,4.833333492279053,4.513949871063232
14,Alan Zweibel,0.88919997215271,0.4571666717529297,0.6731833219528198,4.346366882324219,4.666666507720947,4.506516933441162
15,David Margolick,-0.34216347336769104,-0.1133769154548645,-0.22777019441127777,2.544459581375122,4.221691131591797,3.38307523727417
16,Julie Ortolon,0.7655479907989502,0.5585879683494568,0.6620680093765259,4.324135780334473,4.559999942779541,4.442068099975586
17,Bob Brown,0.7251130938529968,0.1981278657913208,0.4616204798221588,3.923240900039673,4.065573692321777,3.9944074153900146
18,Stephen King,0.4989965260028839,0.10258297622203827,0.3007897436618805,3.601579427719116,4.073912620544434,3.8377461433410645
19,Lynda D. Brown,0.39195385575294495,-0.060507696121931076,0.16572308540344238,3.3314461708068848,4.769230842590332,4.0503387451171875
20,Steve Alten,0.6859294772148132,0.29685109853744507,0.49139028787612915,3.982780694961548,4.251213550567627,4.116997241973877
21,Tom Barczak,0.6887000203132629,0.34201428294181824,0.5153571367263794,4.03071403503418,4.4285712242126465,4.229642868041992
22,Jacquelynn Luben,0.6243666410446167,0.3208666741847992,0.47261667251586914,3.9452333450317383,4.5,4.222616672515869
23,Fran Shaff,0.6602185368537903,0.1623275876045227,0.4112730622291565,3.8225462436676025,3.4870688915252686,3.6548075675964355
24,Cindy Gerard,0.7970171570777893,0.23758788406848907,0.5173025131225586,4.034605026245117,4.5615234375,4.298064231872559
25,Sylvie Kurtz,0.7786499857902527,0.48003333806991577,0.6293416619300842,4.258683204650879,4.5,4.3793416023254395
26,Jonathan Maberry,0.627565324306488,0.253880113363266,0.4407227337360382,3.8814454078674316,4.795454502105713,4.338449954986572
27,Chris Turner,0.46593648195266724,0.1487293690443039,0.30733293294906616,3.6146657466888428,3.072007417678833,3.343336582183838
28,Jennifer Malone Wright,0.6410349011421204,0.37687283754348755,0.508953869342804,4.017907619476318,4.539055824279785,4.278481483459473
29,Kate Rothwell,0.7343910932540894,0.2950957119464874,0.514743447303772,4.029486656188965,3.978787899017334,4.0041375160217285
30,Rick Mofina,0.5478430390357971,0.3838084936141968,0.46582576632499695,3.9316515922546387,4.171762943267822,4.0517072677612305
31,Jenny Gardiner,0.5992487668991089,0.16725778579711914,0.383253276348114,3.7665066719055176,3.971311569213867,3.8689088821411133
32,Jeffrey Archer,0.5749599933624268,0.1723800003528595,0.3736700117588043,3.747339963912964,2.799999952316284,3.273669958114624
33,Alex Flinn,0.8943166732788086,0.5773666501045227,0.7358416318893433,4.471683502197266,4.5,4.485841751098633
34,Holly Hood,0.6662926077842712,0.3143080174922943,0.49030032753944397,3.980600595474243,4.277682304382324,4.129141330718994
35,Richard Scott,0.32425597310066223,0.21762514114379883,0.2709405720233917,3.5418810844421387,3.862788200378418,3.7023346424102783
36,Stephen Sweeney,0.706561803817749,0.24603509902954102,0.476298451423645,3.95259690284729,4.30993127822876,4.1312642097473145
37,Brett McLaughlin,0.7428222298622131,0.20167402923107147,0.4722481369972229,3.9444963932037354,4.116607666015625,4.030551910400391
38,Elisa Ludwig,0.983240008354187,0.1310800015926361,0.5571600198745728,4.114319801330566,4.599999904632568,4.3571600914001465
39,Mack Mama,0.6446623206138611,0.14069299399852753,0.3926776647567749,3.78535532951355,4.673333168029785,4.229344367980957
40,Leslie Kelly,0.7514284253120422,0.3667773902416229,0.5591028928756714,4.118206024169922,4.342475891113281,4.230340957641602
41,Zoe Sharp,0.5745333433151245,0.2668166756629944,0.42067500948905945,3.8413500785827637,4.833333492279053,4.337341785430908
42,Diane Capri,0.5431867837905884,0.22211971879005432,0.38265323638916016,3.7653064727783203,4.194756984710693,3.980031728744507
43,Mike Lee,0.7828745245933533,0.34204182028770447,0.5624581575393677,4.1249165534973145,4.649874210357666,4.38739538192749
44,Leslie Haskin,0.16969400644302368,0.13857780396938324,0.15413589775562286,3.308271884918213,3.8502306938171387,3.579251289367676
45,Stephanie Laurens,0.7287487387657166,0.2720692753791809,0.5004090070724487,4.000818252563477,4.140387058258057,4.0706024169921875
46,Susan Higginbotham,0.5094799995422363,0.20997999608516693,0.3597300052642822,3.7194600105285645,4.0,3.8597300052642822
47,Jill Winters,0.6112000346183777,0.2797200083732605,0.4454599916934967,3.8909199237823486,4.133333206176758,4.012126922607422
48,Susan Sizemore,0.8071920871734619,0.30487769842147827,0.5560349225997925,4.112069606781006,4.075832366943359,4.093951225280762
49,Janice Thompson,0.6867076754570007,0.3568230867385864,0.5217653512954712,4.0435309410095215,4.538461685180664,4.290996074676514
50,Gerald Dean Rice,0.37596720457077026,0.27780479192733765,0.32688599824905396,3.6537721157073975,4.168000221252441,3.91088604927063
51,John Conroe,0.6273624300956726,0.3775885999202728,0.5024755001068115,4.004951000213623,4.536325454711914,4.270638465881348
52,Tananarive Due,0.5090755820274353,0.18823902308940887,0.3486573100090027,3.697314500808716,3.804877996444702,3.751096487045288
53,Leo Sullivan,0.5042640566825867,0.19557009637355804,0.34991708397865295,3.699834108352661,4.575271129608154,4.137552738189697
54,Paty Jager,0.6941718459129333,0.37357813119888306,0.5338749885559082,4.067749977111816,4.5,4.283874988555908
55,McMillian Moody,0.7952190041542053,0.321809858083725,0.558514416217804,4.117028713226318,4.573009014129639,4.3450188636779785
56,Melissa Hill,0.5903444886207581,0.11316223442554474,0.3517533838748932,3.7035067081451416,3.7843048572540283,3.743905782699585
57,Tiffany King,0.7608189582824707,0.3649007976055145,0.5628598928451538,4.1257195472717285,4.647098064422607,4.386408805847168
58,Robyn DeHart,0.8470754027366638,0.3245451748371124,0.5858103036880493,4.1716203689575195,4.254576206207275,4.213098526000977
59,Kandy Shepherd,0.7187556624412537,0.5562847256660461,0.6375201940536499,4.275040149688721,4.5409836769104,4.4080119132995605
60,Rebecca York,0.7557156085968018,0.33534982800483704,0.5455327033996582,4.091065406799316,4.396268367767334,4.243666648864746
61,Debra Holland,0.7498209476470947,0.30328354239463806,0.5265522599220276,4.053104400634766,4.628200054168701,4.3406524658203125
62,K'wan,0.5423796772956848,0.15320253372192383,0.3477911055088043,3.695582151412964,4.490090370178223,4.092836380004883
63,Jack Thompson,0.6655019521713257,0.28250202536582947,0.47400200366973877,3.9480040073394775,4.2905473709106445,4.1192755699157715
64,Michael Finkel,-0.09632501006126404,0.14647500216960907,0.025075003504753113,3.050149917602539,4.75,3.9000749588012695
65,Helen Scott Taylor,0.8180728554725647,0.38744980096817017,0.6027613282203674,4.205522537231445,4.484683990478516,4.3451032638549805
66,Natalie Buske Thomas,0.5723910927772522,0.26426932215690613,0.41833019256591797,3.836660385131836,3.554455518722534,3.6955580711364746
67,Joseph Finder,0.5907439589500427,0.2071867287158966,0.39896535873413086,3.7979307174682617,3.274695634841919,3.536313056945801
68,Thich Nhat Hanh,0.5692529678344727,0.1431264728307724,0.35618969798088074,3.7123794555664062,4.470588207244873,4.091484069824219
69,Elizabeth Spann Craig,0.5967379808425903,0.300480455160141,0.44860920310020447,3.8972184658050537,4.211906433105469,4.054562568664551
70,Anthony Fields,0.6976000070571899,-0.12477999925613403,0.28641000390052795,3.572819948196411,4.800000190734863,4.186409950256348
71,Kate Tenbeth,0.954728901386261,0.38343045115470886,0.6690796613693237,4.338159084320068,4.815893173217773,4.577025890350342
72,Alex Richardson,0.6487252712249756,0.1964021623134613,0.42256370186805725,3.8451273441314697,4.858423233032227,4.351775169372559
73,Barbara McMahon,0.4087846279144287,0.2340846061706543,0.3214346170425415,3.642869234085083,3.230769157409668,3.436819314956665
74,Kathryn Casey,0.05972307175397873,0.04879231005907059,0.05425769090652466,3.108515501022339,4.230769157409668,3.669642210006714
75,Jean Brashear,0.7236778736114502,0.35342979431152344,0.5385538339614868,4.077107906341553,4.604771137237549,4.340939521789551
76,Guy Haley,0.35447588562965393,0.1844978779554367,0.2694868743419647,3.538973808288574,3.390070915222168,3.464522361755371
77,Alexander McCall Smith,0.6859269738197327,0.17271928489208221,0.42932313680648804,3.8586463928222656,4.0,3.929323196411133
78,Tim Greaton,0.6975535750389099,0.25459522008895874,0.4760743975639343,3.952148914337158,4.765550136566162,4.35884952545166
79,Robert J. Thomas,0.4598449766635895,0.2070624977350235,0.3334537446498871,3.666907548904419,4.549156188964844,4.108031749725342
80,Michael Meyer,0.7098942399024963,0.23188944160938263,0.4708918333053589,3.9417836666107178,3.970116138458252,3.9559497833251953
81,Maria Savva,0.8480646014213562,0.3991953730583191,0.6236299872398376,4.247260093688965,4.861538410186768,4.554399490356445
82,Frank Mundo,0.6601800322532654,0.34839001297950745,0.5042849779129028,4.008570194244385,4.599999904632568,4.304285049438477
83,Lori Foster,0.8094221353530884,0.3699633479118347,0.5896927714347839,4.179385662078857,4.2571187019348145,4.218252182006836
84,Nathan Lowell,0.7639851570129395,0.3478812277317047,0.5559331774711609,4.111866474151611,4.6513190269470215,4.381592750549316
85,Mignon Fogarty,0.8100023865699768,0.5221492648124695,0.6660758256912231,4.332151889801025,4.636085510253906,4.484118461608887
86,Kerrelyn Sparks,0.7223713994026184,0.3316666781902313,0.5270190238952637,4.054038047790527,4.142857074737549,4.098447799682617
87,Robert Scott,0.21849387884140015,-0.024094458669424057,0.0971997007727623,3.194399356842041,4.194790840148926,3.6945950984954834
88,Sandra Ruttan,0.23530587553977966,0.08029411733150482,0.15779998898506165,3.3155999183654785,4.647058963775635,3.9813296794891357
