,authors,sentiment_review_score,sentiment_summary_score,sentiment_average_score,sentiment_rescaled,overall_score,combined_score
1,Scott Sigler,0.44108444452285767,0.19141532480716705,0.31624987721443176,3.6324996948242188,4.5971550941467285,4.114827632904053
2,Linda Fairstein,0.3445903956890106,0.13386014103889465,0.23922526836395264,3.4784505367279053,3.792045831680298,3.6352481842041016
3,Kathleen Y'Barbo,0.932919979095459,0.31997033953666687,0.6264451742172241,4.252890110015869,4.16554594039917,4.2092180252075195
4,Sigmund Brouwer,0.30867403745651245,0.14351613819599152,0.2260950803756714,3.4521901607513428,3.9231069087982178,3.6876485347747803
5,Lisa T. Bergren,0.9080579876899719,0.47654685378074646,0.692302405834198,4.3846049308776855,4.460725784301758,4.422665119171143
6,Lars Brownworth,0.7712228894233704,0.3052801489830017,0.538251519203186,4.076502799987793,4.272603511810303,4.174553394317627
0,Mona Hodgson,0.8844873905181885,0.33727210760116577,0.6108797788619995,4.22175931930542,4.221770763397217,4.221765041351318
1,Carrie Ryan,0.5954553484916687,0.21970590949058533,0.4075806438922882,3.8151612281799316,3.9981887340545654,3.906675100326538
2,Leonard Sweet,0.9427863359451294,0.18723125755786896,0.5650087594985962,4.1300177574157715,4.169510841369629,4.149764060974121
3,Chris Stewart,0.6888814568519592,0.28807196021080017,0.4884766936302185,3.9769535064697266,4.254873275756836,4.115913391113281
4,S.J. Parris,0.34147322177886963,0.09746894240379333,0.21947108209133148,3.4389421939849854,3.886934518814087,3.662938356399536
5,Liz Curtis Higgs,0.821614682674408,0.3034692406654358,0.5625419616699219,4.125083923339844,4.567246913909912,4.346165180206299
6,Taylor Stevens,0.6166892051696777,0.24511222541332245,0.4309007227420807,3.8618013858795166,4.165345668792725,4.01357364654541
0,Louis L'Amour,0.6427374482154846,0.27168968319892883,0.4572135806083679,3.9144270420074463,4.546252727508545,4.230340003967285
1,Jim Rogers,0.7387037873268127,0.26103630661964417,0.49987006187438965,3.9997401237487793,4.108036994934082,4.053888320922852
2,Lauren Kate,0.7426823377609253,0.3115684390068054,0.527125358581543,4.054250717163086,4.211577892303467,4.1329145431518555
3,Kim Vogel Sawyer,0.8273739218711853,0.3618675470352173,0.5946207046508789,4.189241409301758,4.537104606628418,4.363173007965088
4,Timothy Zahn,0.5536515116691589,0.2142714560031891,0.3839614689350128,3.767922878265381,4.348480224609375,4.058201789855957
5,David Levithan,0.8175371289253235,0.32102420926094055,0.5692806839942932,4.138561248779297,4.360044479370117,4.249302864074707
6,Elizabeth Black,0.4857015907764435,0.07950656861066818,0.28260406851768494,3.5652081966400146,3.6060023307800293,3.5856051445007324
0,James Scott Bell,0.6514714956283569,0.3229328393936157,0.48720216751098633,3.9744043350219727,4.534551620483398,4.2544779777526855
1,Alton Gansky,0.8538221716880798,0.2593958377838135,0.556609034538269,4.113217830657959,3.5239295959472656,3.8185739517211914
2,John Burke,0.845445990562439,0.27208906412124634,0.558767557144165,4.11753511428833,4.508123874664307,4.312829494476318
3,Tricia Goyer,0.8566055297851562,0.365910142660141,0.6112578511238098,4.22251558303833,4.674635887145996,4.448575973510742
4,Karen Kingsbury,0.7108996510505676,0.29303088784217834,0.5019652843475342,4.003930568695068,4.501007556915283,4.252469062805176
5,Ace Collins,0.6616132855415344,0.32511967420578003,0.4933664798736572,3.9867329597473145,4.166743278503418,4.076737880706787
6,Connie Neal,0.7409552335739136,0.3103066086769104,0.5256309509277344,4.051261901855469,4.681913375854492,4.3665876388549805
0,Jesse Lyman Hurlbut,0.5416291356086731,0.33388543128967285,0.437757283449173,3.875514507293701,4.330097198486328,4.1028056144714355
1,Camy Tang,0.7766246795654297,0.3569867014884949,0.5668056607246399,4.13361120223999,4.496035575866699,4.314823150634766
2,James Strong,0.6449344158172607,0.27605360746383667,0.4604940116405487,3.920988082885742,4.661153793334961,4.291070938110352
3,Bill Robinson,0.9161400198936462,0.31439998745918274,0.6152700185775757,4.230539798736572,4.800000190734863,4.515269756317139
4,"Lori Copeland, Virginia Smith",0.8196547031402588,0.36605438590049744,0.5928545594215393,4.185708999633789,4.5769572257995605,4.381333351135254
5,Noel Hynd,0.5348289608955383,0.2099386602640152,0.37238380312919617,3.744767665863037,4.058555603027344,3.9016616344451904
6,Anne Jackson,0.7662882208824158,0.22456307709217072,0.49542567133903503,3.990851402282715,4.601684093475342,4.296267986297607
0,Cliff Graham,0.4592992961406708,0.23256534337997437,0.34593233466148376,3.6918647289276123,4.767826557159424,4.2298455238342285
1,Walk Thru the Bible,0.9315463900566101,0.5580188632011414,0.7447826266288757,4.489565372467041,4.239509582519531,4.364537239074707
2,Robert Elmer,0.686840832233429,0.3922775387763977,0.5395591855049133,4.079118251800537,4.551020622253418,4.315069198608398
3,Charles H. Spurgeon,0.7169832587242126,0.33165431022644043,0.5243187546730042,4.048637390136719,4.687246799468994,4.3679423332214355
4,Melody Carlson,0.7950226068496704,0.34955403208732605,0.5722883343696594,4.144576549530029,4.37127685546875,4.257926940917969
5,Vannetta Chapman,0.7875925302505493,0.3394474387168884,0.5635200142860413,4.127039909362793,4.715877056121826,4.421458721160889
6,Marybeth Whalen,0.8395186066627502,0.3783826231956482,0.6089506149291992,4.217901229858398,4.2668232917785645,4.2423624992370605
0,Michael Edwards,0.6056548953056335,-0.0680566057562828,0.26879915595054626,3.5375983715057373,2.8032751083374023,3.1704366207122803
1,Heather Burch,0.7993412613868713,0.30390992760658264,0.5516256093978882,4.103250980377197,4.109407424926758,4.106329441070557
2,Lee Goldberg,0.5981529951095581,0.2436724603176117,0.4209127426147461,3.841825485229492,4.477438449859619,4.159632205963135
3,Robyn Carr,0.7669865489006042,0.3337952792644501,0.550390899181366,4.1007819175720215,4.50072717666626,4.300754547119141
4,Charlotte Perkins Gilman,0.43709269165992737,0.11072520911693573,0.27390894293785095,3.5478179454803467,4.196697235107422,3.8722574710845947
5,K. W. Jeter,0.48051103949546814,0.08731064945459366,0.2839108407497406,3.567821741104126,3.345729351043701,3.456775426864624
6,M. C. Beaton,0.464751273393631,0.1646091341972351,0.31468021869659424,3.6293604373931885,4.1631999015808105,3.896280288696289
0,Matthew Reilly,0.48665496706962585,0.14478471875190735,0.3157198429107666,3.631439685821533,3.614525079727173,3.6229825019836426
1,Steve Brewer,0.6505448222160339,0.3971793055534363,0.5238620638847351,4.04772424697876,4.896551609039307,4.472137928009033
2,Dana Stabenow,0.5414237976074219,0.19578538835048676,0.3686046004295349,3.7372090816497803,4.171879768371582,3.9545445442199707
3,Elin Hilderbrand,0.6307738423347473,0.28603464365005493,0.4584042429924011,3.916808605194092,4.049158096313477,3.982983350753784
4,Rhys Bowen,0.6467704176902771,0.28377243876457214,0.4652714133262634,3.9305429458618164,4.437259197235107,4.183900833129883
5,Colin Campbell,-0.009404425509274006,0.04172138869762421,0.016158485785126686,3.0323169231414795,3.515136480331421,3.27372670173645
6,J.J. Luna,0.654297411441803,0.17116428911685944,0.4127308428287506,3.8254616260528564,4.5015058517456055,4.163483619689941
0,Francis Ray,0.7954317331314087,0.3115115761756897,0.5534716248512268,4.106943130493164,4.541616916656494,4.324280261993408
1,Michael O'Brien,0.6109675168991089,0.20341196656227112,0.4071897268295288,3.8143794536590576,4.380377769470215,4.097378730773926
2,Amy Stewart,0.8314276933670044,0.3996228277683258,0.6155252456665039,4.231050491333008,4.755163192749023,4.493106842041016
3,Noah Gordon,0.6483867168426514,0.2749776244163513,0.46168214082717896,3.9233644008636475,4.43981409072876,4.181589126586914
4,Maryann Reid,0.60841965675354,0.14574818313121796,0.3770839273929596,3.7541677951812744,3.4906551837921143,3.6224114894866943
5,John Morgan,0.7512263059616089,0.4541315734386444,0.6026789546012878,4.205358028411865,4.736842155456543,4.471099853515625
6,Blake Crouch,0.38368678092956543,0.13334549963474274,0.2585161328315735,3.5170323848724365,4.201417446136475,3.859224796295166
0,Robin Moore,0.20760752260684967,0.10980978608131409,0.15870866179466248,3.3174173831939697,3.040595531463623,3.179006338119507
1,John Rickards,0.6853456497192383,0.185988649725914,0.43566715717315674,3.8713343143463135,4.868656635284424,4.369995594024658
2,Brenda Jackson,0.7667517066001892,0.29499351978302,0.5308725833892822,4.0617451667785645,4.472578048706055,4.267161846160889
3,Christopher Lee,0.4510083496570587,0.12068440765142441,0.28584638237953186,3.571692705154419,3.772465944290161,3.67207932472229
4,Lois H. Gresh,0.1898239403963089,-0.0009878966957330704,0.09441801905632019,3.188836097717285,2.399195671081543,2.794015884399414
5,Celia Rivenbark,0.7808745503425598,0.3148413300514221,0.547857940196991,4.0957159996032715,4.002323627471924,4.049019813537598
6,Joseph Finder,0.5908947587013245,0.20646916329860687,0.39868196845054626,3.7973639965057373,4.163338661193848,3.980351209640503
0,Ruth Francisco,0.5713869333267212,0.24498580396175385,0.4081863760948181,3.8163726329803467,4.028027057647705,3.9221997261047363
1,Tracy Brown,0.6725782752037048,0.23127026855945587,0.45192426443099976,3.903848648071289,4.359697341918945,4.131772994995117
2,J.D. Rhoades,0.3667283058166504,0.23819011449813843,0.3024592101573944,3.6049184799194336,4.283456325531006,3.9441874027252197
3,K'wan,0.5989219546318054,0.13115276396274567,0.36503735184669495,3.730074644088745,4.5599141120910645,4.144994258880615
4,Robert J. Randisi,0.549925684928894,0.25438281893730164,0.40215423703193665,3.8043084144592285,4.512298583984375,4.158303737640381
5,Alyson NoÃ«l,0.5515478849411011,0.19460591673851013,0.3730768859386444,3.7461538314819336,3.5440561771392822,3.6451051235198975
6,Daniel Black,0.6889058351516724,0.34816038608551025,0.5185331106185913,4.037066459655762,4.495527267456055,4.266296863555908
0,Daniel Judson,0.011635908856987953,0.14020748436450958,0.07592169940471649,3.151843309402466,4.429478645324707,3.790660858154297
1,John Ajvide Lindqvist,0.15732376277446747,0.09346215426921844,0.12539295852184296,3.2507858276367188,4.050364971160889,3.6505753993988037
2,David L. Golemon,0.5077532529830933,0.24134381115436554,0.3745485246181488,3.7490971088409424,3.961852550506592,3.8554747104644775
3,Harry Turtledove,0.1998693346977234,0.1089760810136795,0.15442270040512085,3.3088455200195312,3.6824514865875244,3.4956483840942383
4,Sherrilyn Kenyon,0.6289337277412415,0.24790507555007935,0.4384194016456604,3.8768389225006104,4.114355564117432,3.9955973625183105
5,Carolyn Haines,0.5700548887252808,0.29927507042884827,0.4346649646759033,3.8693299293518066,4.494899749755859,4.182115077972412
6,Christine Warren,0.6877465844154358,0.2356734275817871,0.46171000599861145,3.923419952392578,3.939586639404297,3.9315032958984375
0,Marcus Sakey,0.4774298071861267,0.233472540974617,0.35545116662979126,3.710902452468872,4.130843162536621,3.920872688293457
1,Joe Eszterhas,0.5762975811958313,0.102646604180336,0.33947208523750305,3.6789441108703613,4.00338888168335,3.8411664962768555
2,Zoe Sharp,0.5415775775909424,0.3187735378742218,0.4301755726337433,3.860351085662842,4.427293300628662,4.143822193145752
3,Darynda Jones,0.6801919341087341,0.30353888869285583,0.4918654263019562,3.9837307929992676,4.51966667175293,4.251698970794678
4,Ian K. Smith M.D.,0.6277024745941162,0.15553812682628632,0.3916202783584595,3.783240556716919,4.090394020080566,3.9368174076080322
5,Charles Finch,0.5686405897140503,0.27569282054901123,0.42216670513153076,3.8443334102630615,4.1506123542785645,3.9974730014801025
6,Dee Davis,0.6205236315727234,0.3031615614891052,0.4618425965309143,3.923685073852539,4.335160255432129,4.129422664642334
0,Lori Handeland,0.6501428484916687,0.3190048933029175,0.4845738708972931,3.9691476821899414,4.280032157897949,4.124589920043945
1,Lora Leigh,0.5580995678901672,0.19274471700191498,0.3754221498966217,3.7508442401885986,3.8564789295196533,3.803661584854126
2,C. J. Box,0.5098068714141846,0.23256279528141022,0.3711848258972168,3.7423696517944336,4.345950603485107,4.044159889221191
3,Susan Donovan,0.7983362078666687,0.33949583768844604,0.5689160227775574,4.137832164764404,4.095110893249512,4.116471290588379
4,Opal Carew,0.7069249153137207,0.23562899231910706,0.4712769687175751,3.942553997039795,4.126343727111816,4.034448623657227
5,Mike Walsh,0.9413750171661377,0.09260000288486481,0.5169875025749207,4.033975124359131,4.5,4.266987323760986
6,"Iris Johansen, Roy Johansen",0.5736928582191467,0.286984920501709,0.43033888936042786,3.860677719116211,4.242467880249023,4.051572799682617
0,Kieran Kramer,0.8087958693504333,0.19837865233421326,0.5035872459411621,4.007174491882324,3.43017315864563,3.7186739444732666
1,Linda Castillo,0.3348487615585327,0.24090223014354706,0.2878755033016205,3.5757510662078857,4.369185924530029,3.972468376159668
2,Parnell Hall,0.3168224096298218,0.15218934416770935,0.23450587689876556,3.4690117835998535,3.996793746948242,3.732902765274048
3,David Wood,0.7513960599899292,0.3558560907840729,0.5536260604858398,4.10725212097168,4.163488864898682,4.135370254516602
4,Wendy Nelson Tokunaga,0.8635215163230896,0.3768402636051178,0.6201809048652649,4.24036169052124,4.722222328186035,4.481292247772217
5,Cherry Adair,0.5995050072669983,0.2850535809993744,0.44227927923202515,3.88455867767334,4.115466117858887,4.000012397766113
6,Janelle Denison,0.7931997179985046,0.287019819021225,0.5401097536087036,4.080219745635986,4.400870323181152,4.24054479598999
0,Anne Digby,0.8464038968086243,0.4233722686767578,0.6348880529403687,4.269776344299316,4.412903308868408,4.341339588165283
1,Jeremy Robinson,0.676007091999054,0.29582998156547546,0.4859185218811035,3.971837043762207,4.431190490722656,4.201513767242432
2,Jonathan Maberry,0.4095209836959839,0.20731192827224731,0.3084164559841156,3.616832971572876,4.385708808898926,4.001270771026611
3,Alexandra Hawkins,0.500708818435669,0.2771199643611908,0.38891440629959106,3.7778286933898926,3.776287317276001,3.7770578861236572
4,Jaymie Holland,0.9243000149726868,0.16247272491455078,0.5433863401412964,4.086772918701172,4.2727274894714355,4.179749965667725
5,Donna Grant,0.7160394787788391,0.3251272737979889,0.5205833911895752,4.04116678237915,4.506845951080322,4.274006366729736
6,"Sharon Bolton, S. J. Bolton",0.21258144080638885,0.06989195942878723,0.14123669266700745,3.28247332572937,4.199200630187988,3.7408368587493896
0,Roger Smith,0.03079833649098873,0.129184752702713,0.07999154925346375,3.1599831581115723,4.364271640777588,3.76212739944458
1,Bathsheba Monk,0.5594539642333984,0.14881129562854767,0.35413262248039246,3.7082653045654297,4.494171142578125,4.101218223571777
2,MaryJanice Davidson,0.527988851070404,0.1804797649383545,0.3542343080043793,3.7084686756134033,3.486290216445923,3.597379446029663
3,Rivka Galchen,0.2991679012775421,0.022777585312724113,0.16097275912761688,3.3219454288482666,2.9609522819519043,3.141448974609375
4,Brad Smith,0.44637012481689453,-0.14608441293239594,0.1501428633928299,3.300285816192627,4.675324440002441,3.987805128097534
5,Debra Webb,0.4778270423412323,0.21691565215587616,0.34737133979797363,3.6947426795959473,4.593111515045166,4.143927097320557
6,Caris Roane,0.6939895153045654,0.2565567195415497,0.47527310252189636,3.9505462646484375,4.119155406951904,4.03485107421875
0,Manda Collins,0.8411605358123779,0.30314475297927856,0.5721526741981506,4.144305229187012,3.951460838317871,4.047883033752441
1,Jessica Beck,0.5807034969329834,0.1602616310119629,0.37048256397247314,3.7409651279449463,4.086238861083984,3.913601875305176
2,Angie Fox,0.7236387729644775,0.3323396146297455,0.5279892086982727,4.055978298187256,4.2619829177856445,4.158980369567871
3,A. C. Arthur,0.7627988457679749,0.33621805906295776,0.5495084524154663,4.0990166664123535,4.604691028594971,4.351853847503662
4,Cat Devon,0.8015673756599426,0.4029686152935028,0.6022679805755615,4.204535961151123,4.346637725830078,4.27558708190918
5,"Robert Kirkman, Jay Bonansinga",0.33515772223472595,0.16438351571559906,0.2497706264257431,3.4995412826538086,4.044419765472412,3.7719805240631104
6,Gina Robinson,0.7762330770492554,0.30544981360435486,0.5408414602279663,4.0816826820373535,4.122865676879883,4.102274417877197
0,Sophie Littlefield,0.41751617193222046,0.184083491563797,0.30079981684684753,3.60159969329834,4.149275302886963,3.8754374980926514
1,Chevy Stevens,0.31955626606941223,0.17601986229419708,0.24778807163238525,3.4955761432647705,4.1890716552734375,3.8423237800598145
2,Ann Aguirre,0.6914402842521667,0.2929563522338867,0.4921983480453491,3.9843966960906982,4.322195053100586,4.153295993804932
3,Charles W. Sasser,0.18289542198181152,0.1852651685476303,0.1840803027153015,3.3681604862213135,4.029185771942139,3.6986732482910156
4,Nancy Martin,0.5001320242881775,0.1315043717622757,0.315818190574646,3.631636381149292,4.306707859039307,3.9691720008850098
5,Julie Cross,0.8833951354026794,0.31130924820899963,0.5973522067070007,4.194704532623291,4.106072902679443,4.150388717651367
6,Mignon Fogarty,0.7281622886657715,0.36847132444381714,0.5483167767524719,4.096633434295654,4.659440040588379,4.378036975860596
0,Greig Beck,0.716882050037384,0.3022851049900055,0.5095835328102112,4.019166946411133,4.159943103790283,4.089555263519287
1,Erica Hayes,0.5174964666366577,0.10235466063022614,0.30992555618286133,3.6198511123657227,3.7689661979675293,3.694408655166626
2,Marie Rutkoski,0.8058270812034607,0.32719558477401733,0.566511332988739,4.133022785186768,4.420027256011963,4.276525020599365
3,Joelle Charbonneau,0.6967048048973083,0.2860364615917206,0.49137064814567566,3.982741355895996,4.1989946365356445,4.09086799621582
4,Shannon Delany,0.712689220905304,0.20508283376693726,0.4588860273361206,3.917772054672241,4.1176934242248535,4.017732620239258
5,Michael Meyer,0.6879293918609619,0.3925764560699463,0.5402529239654541,4.080505847930908,4.529411792755127,4.304958820343018
6,Jeffrey Stepakoff,0.9111193418502808,0.4277515411376953,0.669435441493988,4.338871002197266,4.1522064208984375,4.245538711547852
0,C. C. Hunter,0.7591456770896912,0.3621681332588196,0.5606569051742554,4.12131404876709,4.431365966796875,4.276340007781982
1,Paula Brackston,0.6160852909088135,0.2592334747314453,0.4376593828201294,3.875318765640259,4.0707573890686035,3.9730379581451416
2,M. J. Putney,0.9030905365943909,0.34497880935668945,0.6240346431732178,4.2480692863464355,4.283076286315918,4.265572547912598
3,Andrew Young,0.2600492835044861,0.02013457752764225,0.1400919258594513,3.280183792114258,4.11099910736084,3.695591449737549
4,Nevada Barr,0.3697104752063751,0.12508569657802582,0.24739809334278107,3.4947962760925293,4.011704444885254,3.7532503604888916
5,Jana Oliver,0.577754020690918,0.25371605157852173,0.41573503613471985,3.831470012664795,4.410660266876221,4.121065139770508
6,Michael Jones,-0.35849764943122864,0.09974410384893417,-0.12937678396701813,2.741246461868286,4.287899971008301,3.514573097229004
0,Daisy Goodwin,0.7575674653053284,0.2640918493270874,0.5108296871185303,4.0216593742370605,3.676030397415161,3.8488450050354004
1,John C. Wright,0.6224718689918518,0.19043318927288055,0.4064525365829468,3.8129050731658936,3.9937424659729004,3.9033236503601074
2,Jon F. Merz,0.6991096138954163,0.27180999517440796,0.4854598045349121,3.970919609069824,4.409224510192871,4.190072059631348
3,Caragh M. O'Brien,0.7580610513687134,0.3120005130767822,0.5350307822227478,4.070061683654785,4.144538402557373,4.107300281524658
4,Juliet Marillier,0.7660312056541443,0.3186008036136627,0.5423159599304199,4.08463191986084,4.376998424530029,4.230815410614014
5,Francine Pascal,0.47692522406578064,0.2139885276556015,0.3454568684101105,3.690913677215576,3.950247049331665,3.82058048248291
6,Catherynne M. Valente,0.8356132507324219,0.30089542269706726,0.5682543516159058,4.136508941650391,4.514391899108887,4.325450420379639
0,Poul Anderson,0.6534351110458374,0.21848224103450775,0.4359586834907532,3.871917247772217,3.9019393920898438,3.8869283199310303
1,Carole Nelson Douglas,0.5591266751289368,0.21255089342594147,0.3858388066291809,3.7716774940490723,4.2776055335998535,4.024641513824463
2,Catherine Asaro,0.7241911888122559,0.23713096976280212,0.4806610941886902,3.961322069168091,4.032720565795898,3.997021436691284
3,Molly Cochran,0.6578178405761719,-0.24335062503814697,0.20723360776901245,3.4144673347473145,1.9460581541061401,2.680262804031372
4,Mercedes Lackey,0.6345502138137817,0.23755009472370148,0.436050146818161,3.872100353240967,4.075224876403809,3.9736623764038086
5,Jerry Pournelle,0.4135933220386505,0.22217077016830444,0.31788206100463867,3.6357641220092773,4.403968811035156,4.019866466522217
6,Jeffrey A. Carver,0.5867985486984253,0.2848444879055023,0.435821533203125,3.87164306640625,4.125038146972656,3.998340606689453
0,Marcus Wynne,0.35041821002960205,0.1852043867111206,0.26781129837036133,3.5356225967407227,4.5760345458984375,4.05582857131958
1,Steve Alten,0.544304370880127,0.1862325817346573,0.3652684688568115,3.730536937713623,3.996152400970459,3.863344669342041
2,David Gerrold,0.5013161897659302,0.15535777807235718,0.3283369839191437,3.6566739082336426,4.085455417633057,3.8710646629333496
3,Tina Wainscott,0.46239545941352844,0.26940685510635376,0.3659011721611023,3.731802463531494,4.428976058959961,4.080389022827148
4,Kat Martin,0.7169604301452637,0.26832741498947144,0.49264392256736755,3.98528790473938,4.17073917388916,4.0780134201049805
5,Cheryl Holt,0.5764902830123901,0.18510320782661438,0.38079673051834106,3.7615935802459717,3.417954206466675,3.5897738933563232
6,F. Paul Wilson,0.47911274433135986,0.21740201115608215,0.3482573628425598,3.696514844894409,4.429438591003418,4.062976837158203
0,Cindy Gerard,0.6935019493103027,0.3853965401649475,0.5394492745399475,4.0788984298706055,4.325815200805664,4.202356815338135
1,David Morrell,0.423021525144577,0.17835330963134766,0.30068743228912354,3.601374864578247,4.198106288909912,3.899740695953369
2,Heidi Betts,0.7916359305381775,0.34682953357696533,0.5692327618598938,4.138465404510498,3.9147307872772217,4.02659797668457
3,Antoinette Stockenberg,0.6937362551689148,0.33143946528434753,0.5125879049301147,4.02517557144165,4.276065349578857,4.150620460510254
4,Vicki Hinze,0.5994514226913452,0.28822875022888184,0.4438400864601135,3.8876800537109375,4.369748115539551,4.128714084625244
5,David Martin,0.8420143127441406,0.310032457113266,0.5760233998298645,4.1520466804504395,4.126248359680176,4.1391472816467285
6,Jane Goodger,0.7491329908370972,0.4116096794605255,0.5803713202476501,4.16074275970459,4.515235424041748,4.337989330291748
0,"James Patterson, Maxine Paetro",0.3651535212993622,0.16250845789909363,0.2638309895992279,3.5276620388031006,4.209384918212891,3.868523597717285
1,Julie Ortolon,0.7616173028945923,0.4308135509490967,0.5962154269218445,4.1924309730529785,4.357548236846924,4.274989604949951
2,Lilith Saintcrow,0.44151127338409424,0.21896320581436157,0.3302372395992279,3.6604745388031006,3.8703417778015137,3.7654080390930176
3,Jaye Wells,0.6000807881355286,0.25761935114860535,0.42885008454322815,3.8577001094818115,4.037484645843506,3.9475924968719482
4,Maureen Child,0.717944860458374,0.3121815025806427,0.5150631666183472,4.030126571655273,4.111673831939697,4.070899963378906
5,Wendy Lindstrom,0.6507622599601746,0.3235812187194824,0.4871717393398285,3.9743435382843018,3.0058670043945312,3.490105390548706
6,Jill Jones,-0.10876666754484177,0.3644222319126129,0.12782777845859528,3.255655527114868,4.185184955596924,3.7204203605651855
0,Joe Abercrombie,0.5439923405647278,0.2578531801700592,0.4009227752685547,3.8018455505371094,4.292064189910889,4.046955108642578
1,Kristen Painter,0.6482101678848267,0.34266912937164307,0.49543964862823486,3.9908792972564697,4.202678203582764,4.096778869628906
2,"Kami Garcia, Margaret Stohl",0.6922399997711182,0.3662639558315277,0.5292519927024841,4.058504104614258,4.422147274017334,4.240325450897217
3,Gail Carriger,0.8059996962547302,0.37150177359580994,0.5887507200241089,4.177501678466797,4.3428826332092285,4.260191917419434
4,Rachel Aaron,0.7828053832054138,0.4125656485557556,0.5976855158805847,4.195371150970459,4.437323093414307,4.316347122192383
5,Jesse Petersen,0.6572321653366089,0.30800458788871765,0.4826183617115021,3.9652366638183594,4.403308868408203,4.184272766113281
6,Mira Grant,0.5724291205406189,0.21378406882286072,0.3931065797805786,3.7862131595611572,4.088546276092529,3.9373795986175537
0,Matthew Quirk,0.47852930426597595,0.29653072357177734,0.38753002882003784,3.775059938430786,3.697974681854248,3.7365171909332275
1,David Baldacci,0.5604273080825806,0.23933647572994232,0.39988186955451965,3.7997636795043945,4.1704888343811035,3.985126256942749
2,James S. A. Corey,0.5985483527183533,0.330358624458313,0.46445348858833313,3.9289069175720215,4.255357265472412,4.092132091522217
3,Jennifer Rush,0.8389904499053955,0.3390001952648163,0.5889953374862671,4.177990436553955,4.4347944259643555,4.306392669677734
4,Marcia Clark,0.5832118988037109,0.24241825938224792,0.4128150939941406,3.8256301879882812,4.333766460418701,4.07969856262207
5,Derek Haas,0.5983604192733765,0.3118460774421692,0.4551032483577728,3.9102065563201904,4.290853500366211,4.10053014755249
6,Michael J. Sullivan,0.762093722820282,0.39328479766845703,0.5776892304420471,4.155378341674805,4.5580153465271,4.356697082519531
0,Amanda Carlson,0.7490919232368469,0.3083259165287018,0.5287089347839355,4.057417869567871,4.368155002593994,4.212786674499512
1,Brian McClellan,0.744503378868103,0.4036340117454529,0.5740687251091003,4.14813756942749,4.495701789855957,4.3219194412231445
2,Jo Robinson,0.774162232875824,0.3368476331233978,0.5555049180984497,4.1110100746154785,4.767234802246094,4.439122200012207
3,Shannon Hale,0.8518763780593872,0.3528762459754944,0.6023762822151184,4.204752445220947,4.60092306137085,4.402837753295898
4,Elliott James,0.8736758232116699,0.41792139410972595,0.6457986235618591,4.291597366333008,4.3293867111206055,4.310492038726807
5,David Dalglish,0.4820035398006439,0.24265047907829285,0.3623270094394684,3.724653959274292,4.470101356506348,4.097377777099609
6,Diane Farr,0.8284497261047363,0.404791921377182,0.6166208386421204,4.233241558074951,4.299149990081787,4.266195774078369
0,Matthew Wilson,0.8030358552932739,0.3180522620677948,0.5605440735816956,4.121088027954102,4.85157585144043,4.486331939697266
1,Deborah Smith,0.7648401856422424,0.37142032384872437,0.5681302547454834,4.136260509490967,4.3932929039001465,4.264776706695557
2,Joe McNally,0.8114405870437622,0.3073194622993469,0.5593799948692322,4.118760108947754,4.4273681640625,4.273064136505127
3,David Hewson,0.23892466723918915,0.19810855388641357,0.21851661801338196,3.437033176422119,3.9882004261016846,3.7126169204711914
4,Brian Smith,0.9073317646980286,0.3741717040538788,0.6407517790794373,4.281503677368164,4.195072650909424,4.238287925720215
5,Richard Mitchell,0.3284796476364136,0.41976192593574524,0.3741208016872406,3.748241662979126,4.377906799316406,4.063074111938477
6,Eric Meyer,0.8575868010520935,0.2638045847415924,0.5606957077980042,4.121391296386719,4.344748497009277,4.233069896697998
0,Jeffery Deaver,0.4306032359600067,0.18635591864585876,0.30847957730293274,3.6169590950012207,4.125696182250977,3.8713276386260986
1,Stephen Leather,0.43207335472106934,0.19954738020896912,0.3158103823661804,3.6316206455230713,4.429323196411133,4.0304718017578125
2,Freda Lightfoot,0.42736923694610596,0.2760384678840637,0.35170385241508484,3.7034077644348145,4.0,3.8517038822174072
3,John Scalzi,0.6569103598594666,0.26250848174095154,0.45970943570137024,3.9194188117980957,4.1949992179870605,4.057209014892578
4,Geraldine Evans,0.43667474389076233,0.23784098029136658,0.33725786209106445,3.674515724182129,3.8699989318847656,3.7722573280334473
5,Carol Mason,0.6944842338562012,0.35825079679489136,0.5263675451278687,4.052734851837158,3.9878499507904053,4.02029275894165
6,John Connolly,0.24408888816833496,0.15218204259872437,0.19813546538352966,3.396270990371704,4.269716262817383,3.832993507385254
0,Fern Michaels,0.5880394577980042,0.23774419724941254,0.41289183497428894,3.8257837295532227,4.268608093261719,4.047195911407471
1,Cynthia Wright,0.7469780445098877,0.3300122320652008,0.5384951233863831,4.076990127563477,4.432448387145996,4.254719257354736
2,Terry Brooks,0.5781258940696716,0.23955048620700836,0.4088381826877594,3.817676305770874,4.160809516906738,3.9892430305480957
3,H.P. Lovecraft,0.40476498007774353,0.07754534482955933,0.24115516245365143,3.4823102951049805,4.356899738311768,3.919605016708374
4,Fredric Brown,0.22451795637607574,0.24903401732444763,0.2367759793996811,3.4735519886016846,4.447490692138672,3.9605212211608887
5,Anne Stuart,0.6505379676818848,0.2653098404407501,0.45792391896247864,3.9158477783203125,4.125040054321289,4.020443916320801
