,asin,overall,summary,reviewerID,helpful,reviewText,reviewerName
13070,B0037KM1F2,5,Fantastically Dark Collection,A16C9RYWSYV652,"[0, 0]","The First is a magnificent collection of short stories that really showcases the breadth of imagination, talent and skill of the writer in the fascinating world of Dark FictionSplit into two halves - the collection offers an array of themes, from the grand Sci-Fi of the Aeropagan Cycle to doom laden accounts of the End of Days, a skip through Flash Fiction and a few stand out tales - representing the variety of published Fiction that the writer has accumulated over the years.The first half - Phantasmia - features a mix of fantasy horror and fantastical visions, including the stark horror of isolation in Penance, the drug-addled scrawlings of a teenager in Doomsday Diary and the desperate desire to be selected in The Shaping.The second half forms the Aeropagan Cycle - an Empire of conquest rampant in its inexorable growth that manages its resources by allotting all citizens a lifespan that is used to purchase experiences. An enjoyable life comes at a price of a shortened existence.From the arrogance of the ill-fated explorers in Angelorum Orbis, to the bravado of youth in The Taste of Clouds and the twisted, almost steampunk visions of Tellers - this is a view of an efficient but disturbing society that reflects a twisted belief of the value of existence.At times disturbing, always entertaining and clever - The First is a great starter for anyone wanting to get into Scott Nicholson's work. I first read his output in the collaboration Mostly Human, written with the other award-winning authors Steven Savile, Steve Lockley and William Meikle, and decided to see what else he had come up with. I was not disappointed.At this bargain price, and with an afterword by the Author and another Aeropagan story (his first ever published to boot) as a freebie - this book is definitely recommended.",DJP
13071,B0037KM1F2,5,Fifteen Short Stories - Sure to Delight,A241HDIOHZJRBR,"[1, 1]","If you're searching for Nicholson books and reading reviews, you'll no doubt run across my name. I'm making it my mission to read everything this author writes, and in appreciation for the hours of enjoyment received, I always try to leave a review.This collection of short stories is different in that the variety is astounding. Many authors write in one genre, and that's that. But there seems to be no end to the variety of genres Scott can and does write, and write well. This collection is perfect as an introduction, or for times when you don't want to get embroiled in one of his longer books (those you simply can't put down). Even in his short stories, the prose continues to delight:""Her bones rattled like a cage of sticks, her flesh a leathery prison, her body as light as the birds that picked over the battlegrounds at sunset. Ibeja accepted the mating the same way she accepted the dying moon, the gray emptiness of the fields, and the dust-choked riverbeds that stretched bleakly beyond the village."" (The Way of All Flesh)Seriously? And that's just in the first chapter of the first story, and 14 more to go. The stories are separated into categories, with a linked table of contents for easy navigation. Phantasmia - 7 stores and Dystopia - 6 stories; with an Afterword and a Bonus Story. If ""The First"" is your first Nicholson, it surely won't be the last.","K. Gardner ""Think occasionally of the sufferi..."
13072,B0037KM1F2,5,Brilliant!,A1L6TU2XC1JR3O,"[13, 15]",I generally don't give short stories five stars. They always leave me wanting. But most of the stories in this collection are brilliant. And many are very disturbing. Scott Nicholson has quite an imagination! A great read.,Lauralynn Elliott
13073,B0037KM1F2,4,"mostly dark and bleak, but good reading",A3VBVDOMJT49GH,"[3, 3]","wow...some of these stories are so bleak..the kind of bleak that has you shaking your head after you read the last word...This is a different type of book for Scott and as he says in the afterword, most of them are from early in his career....these are primarily dark sci fi stories which is something that goes outside the norm for your usual Scott Nicholson book...All the stories are solid but there are a couple standouts:Floating Cathedral Song--Probably my favorite and the best of the bunch.  This story is very powerful and when the truth is revealed it'll leave you hollow inside.Doomsday Diary--A close second if not a tie with Floating Cathedral Song for my favorite of the bunch.  Presented as a series of diary entries written by a teenager that lives in a world that has determined when the end of the planet is coming..for a fact...and it's in six weeks...bleak bleak stuff..Angelorum Orbis--Another very good story.  It seems that most of these stories take place in a common universe where the world is run by the 'Aeropagus' Corporation.  A mysterious and remote entity that controls the entire world.  This is a story of their thirst for expansion and conquest of new worlds.  But how can you conquer a world that welcomes you with open arms?The Taste of Clouds--one common theme of these Aeropagus stories is 'time is money'..literally.  You don't buy things with printed dollars or even credits.  You purchase goods and services by shortening your own life. This is a story of a man spending his time the way he wants to..literally...this one is practically uplifting compared to the other bleak stories that precede it!Honesty--An interesting time travel story.  Entertaining...not bleak for a change ;)Those are the highlights..the other stories are good as well but those were my favorites.The E book comes with a bonus story Sands of Memory.  Another Aeropagus story about a man who would think he's a god on a remote asteroid.This is a very good collection but be warned, as I've said there is some very very dark subject matter in these books.  Entertaining for sure but save it for another time if you're looking for a pick-me-up! =)",Matthew Schiariti
14152,B003AKY3QE,5,Excellent!,A2ZPZM9RE08JXF,"[3, 3]","Joel M. Andre is an incredible talent that never fails to delight.  Brutal takes a look at just how far a man will go to avenge the death of his father.  This is the first in a series and the ending leads perfectly into the next installment.Haunting and engrossing, Mr. Andre manages to craft a tale that lets the reader become completely entranced within the scenes and the characters.  This is no small feat for a short story.  The twisted mind of the antagonist is incredible and the ways in which he exacts his vengeance is definitely not for the weak of heart nor the weak of stomach.  Excellently vivid scenes and characterization make for a not-to-be-missed story!  I highly recommend Brutal to any readers looking for a quick but unforgettable read!",A. Pohren
14153,B003AKY3QE,5,Fantastic Brutality In One Short Horror,AZ79DN2PVH1JU,"[2, 2]","I purchased this book for a quick bedtime read, and I was very curious about the storyline.I can honestly say I was not disappointed in anyway, it was brutal, loads of punishment being dealt and a great descriptive storyline that pulled me straight to it from the first page.A lot of blood and horror inside this story, saying to much about the entire plot would definitely give it away and you should definitely experience Joel Andre for yourself, his writing ability shines through with the way he describes each scene with the characters to the readers.A definite must read for horror fans who will not be disappointed!!! I am eager to read more....Laurie BowlerAuthor of Moon Rising, Sunrise to Sunset, Serena Embracing Darkness, Bloodthirsty Gruesome Tales and Golden Horizons",Laurie Bowler Author Moon Rising Series
14154,B003AKY3QE,5,Bloodcurdling... in a good way!,A39XM9XIY4KXGD,"[0, 0]","Now I've read some other work by this author and I enjoyed it but, my gosh, this one took the cake! I had an idea of what to expect this time but it still left me feeling cold at the end. This book is not for the faint of heart at all. If you can stomach a healthy dose of violence and terror this short story is for you.It reads like a classic horror movie but we're in the head of the villain and not the heroes. It's a nice spin on things and it made the book far more enjoyable. I really recommend this for all those other horror fans out there!",Logan Caine
14155,B003AKY3QE,3,Brutal,A8DLYVEXWW9E8,"[3, 4]","Brutal was just that - brutal. It is full of blood and gore, and truthfully is not a genre that I really enjoy reading. However, I am judging the book solely on how it is written and I think that it does a good job of causes the right amount of disgust and horror to keep people who like this genre interested.A few words of warning, this story has very graphic scenes of brutal murders so people who are easily squeamish may not want to read this one. Also, there is a lot of vulgar language in the story, which fits with who the character is, but I am mentioning this for those (like me) who absolutely do not want to read books with that in it.It is a VERY quick read, as it is a short story, and there is actually a part two to this book, which is quite obvious with how the story ended. If this is a genre that you like, I think that you would enjoy it.***I received a complimentary copy of this book to review. I was asked to give my honest opinion of the book - which I have done.***",Megan
14156,B003AKY3QE,5,Spine Tingling Grusomeness!,A1P0E5M7AU8BQI,"[8, 10]","So, this won't be a long review. But it will be a review that will praise this author like crazy and recommend this short story with a high rating!I was asked by this awesometastic author to review this in honor of his newest short story release, Brutal 2. I was all for it, of course, because, after all, I fell in love with his work when I read his horror thrillers Cry Of The Fallen and A Death At the North Pole. I didn't know what to expect with this one, though, for it was just 14 pages long. But, I was super happy with the outcome, that's for sure!In just a few short pages, Joel takes brutality to a whole new level. Charley Walker is out to seek revenge for his father's death. After all, it killed his mother, too. So, he starts with 3 innocent women......all connected to his fathers death.I could literally feel myself transforming into Charley Walker. I felt his vengeance. I felt his anger and pain. But, I was also the 3 women. Every fear, every scream, became mine. I can't believe how real the horror felt to me! The brutality with which Charley Walker put forth was absolutely, gruesomely, amazing.Well, so much for a short review! But, I couldn't help myself. This was AWESOME. I highly, highly recommend this story to everyone who loves a good combination of thrilling horror, gruesome scenes and spine tingling fear. I'll be careful who I talk to on the street after this 5 Book worthy story, that's for sure! FAN-AWESOME-TABULOUS WORK, JOEL!","Molly ""Reviews By Molly"""
14157,B003AKY3QE,5,A wonderful thriller packed in a short story!,A1TDNUU55REK9C,"[8, 9]","A fabulous suspense thriller short story! I don't want to tell you anything about the story because it's too short and I don't want to give anything away, but I was hooked from the start and read it in one sitting without putting it down. It's probably not for the faint of heart, but if you love a good serial killer type thriller, I think you'll love this great short story!","M. Vasquez ""Michelle @ Life in Review"""
14158,B003AKY3QE,5,Believable,A21ATQKKEXIAMI,"[0, 0]",I could believe that there could be such a sick individual as in this story. I enjoy books that could be true and send a chill down your back.,Peaches
14159,B003AKY3QE,4,Reviewed by Read2Review,A2UNAPH5IGWQ8K,"[1, 1]","The story begins in a bar where Charlie, the MC, is reflecting on the dire last days of his parents' lives. When I first started reading I thought `okay another character-building story where man sees hot woman sitting in the bar across the way and man then decides to approach woman for quickie sex. Boy was I wrong! Right about the time I read this sentence: ""He was an angel of no mercy"" I knew I was in for a special kind of reading treat.The next few paragraphs validate my thinking. And I begin to fear for the three women that have been targeted in the book. Plus, being a sucker for gorgeous writing (at least one or two metaphors here and there) I was totally sucked into this brief story. The author has a skillful way of foreshadowing brutality without giving too much away as he did in this sentence: ""The sheep herded into their casket."" at this point in the story, I was screaming at the women, telling them to watch out.After that, the story goes the path of true old-fashioned horror. Not terror, but gut wrenching, gives you chills horror. This is not a story for the faint of heart. The only thing I didnt really like was the length. True, Charlie wasn't just evil without a cause, but I'd like to have had the chance to find out what happens after the ending scene. If you're going to read horror then you should be aware that sometimes endings aren't always tidy and clean on either the physical or the emotional level. This isn't fantasy. This is a story that explores the darkest side of the human mind. And sometimes that means a not very happy ending.I'd recommend this short story to any horror fan. 4-stars.",Read2Review
14160,B003AKY3QE,4,I'd Rather Be Reading At The Beach: Reviews,A22QYHBCUK7G69,"[1, 1]","3 friends meet their fate all because of what one of their fathers did. The author sure know how to put some vivid images in your head, and leave you wanting more. The story ended in such a way that there could be a Brutal 2, and I for one am hoping there is.",Vicki
14747,B003B66AQI,5,Fantastic Sci Fi Fantasy,A3PRBQFPDAX92,"[2, 3]","In Galaxy at War, John Fitch V creates a well-written and planned out SciFi novel that will draw you into the world of the main characters.If you love Star Trek and Star Wars... you will love Galaxy at War! I highly recommend it!","Bookman Bruce ""Loves To Review!"""
14748,B003B66AQI,4,Impressive.,A1RHX2BDQ6L27Z,"[6, 8]","Captain Ryann Germayne, son of the legendary Jaxon ""Hot Shot"" Germayne, has been living up to his late father's reputation. He is the best pilot the Galaxy of Free Systems ""GFS"" has. His equally talented first mate gunner, Joslyne, happens to also be his wife. They feel secure in the knowledge that should the end come during battle, they would perish together.Some believe that the GFS has grown too large, too bureaucratic for the regular person across the galaxy. This small group of rebels is slowly, but steadily, growing in numbers. Brit Hyram, the overall head of the Rebellion, is the public face of the secessionist movement. Though idealistic, neither he, nor any other within the Rebellion, has any real understanding of military tactics. The simulators used to train new recruits are woefully outdated. Therefore, the GFS pilots have little trouble winning the skirmishes on land or in space. But then the Rebellion suddenly has a blast cannon on their side.President Greensteen and Admiral Zephyr send Ryann to lead a strike team on a ground assault to destroy the cannon. Ryann has extra orders to secretly assassinate a certain individual while there. Having to kill someone face-to-face and in cold blood does not sit well with Ryann. So when he is later asked to assassinate another, Ryann and Joslyne defect.The Rebel Secessionist Movement is thrilled to have the best GFS pilot and gunner team join their cause. The new duo will have to earn the trust of Hyram and the other leaders, but they are put to work immediately. Joslyne's expertise is used to update simulators for target practice and the like. Ryann begins teaching military maneuvers to the pilots and updating the equipment on all the ships.Joslyne still has doubts about what they are doing. As Ryann rises in rank and power at lightning speed, he begins to change. Even personally executing former friends and comrades no longer seems to bother Ryann. Joslyne soon wonders to what lengths her husband would go, how low he would sink, and how cold blooded he would become for his new beliefs. And can she continue to stand beside the man he is morphing into?**** FOUR STARS! A terrific science fiction tale that begins in the fighter cockpit and later takes on the flavor of high military leadership with some power hungry sycophants. My only real problem with this story is that there are a few strategy plans that are repeated too often. If I, as the reader, hear the plan when it is made, then there is no reason for me to hear it explained one or two more times as other characters are educated about it. Simply knowing the plan is told to the other character(s) is fine. But having to hear it retold within a few pages or chapter becomes boring and annoying. However, this problem only seems to happen for the first one-third (1/3) of the book.All-in-all, I am very impressed with the creative imagination of John Fitch, V. Though not as focused on in-depth military strategy details (such as with David Weber and Dan Abner novels), this author shows a keenness in understanding how power can corrupt even the best of people. It also makes one wonder just how far some would go to fulfill their sense of duty. Highly recommended! ****Reviewed by Detra Fitch of Huntress Reviews.","Detra Fitch ""Always hunting good books."""
14749,B003B66AQI,4,Involving story,A3AREYIU8VOJUP,"[2, 3]","A Galaxy at War is an involving story of military battles in space, with the unusual twist that two of the main protagonists - Ryann and Joslyne, who met in flight school - are married to each other. The sexual chemistry between them is obvious, with Joslyne the quicker, cleverer, more mischievous of the two, and Ryann steadier; determined to carry out his mission whatever the cost. And there is a cost.During the course of the book, Ryann's relationships with the people he loves - including Joslyne - are put to the test. By the end of the book, he has paid a terrible price for what he believes in.I liked the relationship between Ryann and Joslyne, and the details Fitch puts into the story to bring it to life and make an imagined future world seem believeable - the holoconferences, for example, and (horrible thought) the techno-chains. The names for the characters and the objects/locations in the world also appealed to me: Admiral Zephyr, Firespray, Ozonacropolis.There was a good balance between battles and human relationships which made this a very readable story with a surprisingly moving ending.",Helen Smith
14750,B003B66AQI,4,It sneaks up on you...,A1404LLHJYCX25,"[3, 4]","Have you ever read a novel and gone through about a hundred different opinions of it before you finished?  Have you ever started out disliking something, grew to appreciate it, then loathe it, have it grow on you once more, become ready to throw it away, and finally put it down, wait a few days, and then say, ""I'm not sure what I read, but it just might be brilliant?""This, in a nutshell, was my experience reading ""A Galaxy At War"" by John Fitch V.""A Galaxy At War"" is the story of Ryann Germayne, a pilot for the GFS (Galaxy of Free Systems).  It seems that the GFS rules its universe with a sort of aluminum fist.  It makes demands on the planets under its control and will not let them govern themselves, and yet though most of the book they seem a bit weak and pathetic for what is portrayed as a powerful political entity.Long story short, the Rebels are fighting back against the cruel rule of the GFS, and Ryann and his wife, Joslyne, who is the gunner on their ship, The Tub, traverse space, trying to hold back the Rebels any way they can.At first, I thought this book was a parody.  There are so many clich&eacute;s throughout the first third of it.  You have the witty banter between Ryann and Joslyne (""hotshot"" and ""flyboy""?), a robot assistant who can speak hundreds of languages, and political intrigue that really isn't that intriguing.  Add to this the humor that comes from the overuse of the term ""photonics"" (why is it red and green and what does that mean?) and the fact that everyone's favorite drink is ""stimu-tonic"" (what, coffee's not good enough in space?) and you have the perfect ingredients for satire.However, after a while, those elements disappear and the tone becomes muddled.  Allegiances flip-flop for seemingly no reason at all.  There are severely over-explained plans that are far from complex and yet presented as such.  During this time, I seriously considered putting down the book.Come the end, I was glad I didn't.Something strange happened along the way while I was rolling my eyes at the text.  All of a sudden the tone became dark and serious, and the writing reflected as such.  The characters' previous actions began to make sense.  It all came upon me quickly, as if I hadn't been paying attention the whole time and it only just then popped into my brain and screamed at me to look closer.  It became more than a space opera, turning into something meaningful, something that would make the 9/11 conspiracy theorists proud.So I didn't write my review immediately afterwards and sat on the book for a few days.  In that time, it's gained greater notoriety in my head.  The themes make sense, and the humor does, too.  I think I finally understand what Mr. Fitch was trying to accomplish with it, and in the opinion of this reviewer he pulled it off.In other words, try out A Galaxy At War.  By the time you're done, I think you'll have enjoyed it...though it might take a while to figure out why you did.","JOA ""Journal of Always Reviews"""
14751,B003B66AQI,4,Sometimes Sci-Fi is not just Sci-Fi,AB6KKED094DZH,"[3, 4]","I finished John Fitch V'sA Galaxy At Warseveral months ago and wasn't sure how I felt about it.  I knew it was well written but some of the plot twists struck me as unbelivable and maybe even disturbing.  However, since then I have found myself thinking back on this book and considering the story from all perspectives.What I have concluded is that I liked this book very much.  I am a big sci-fi fan but even more so I love books that are entertaining while providing a real ""human perspective"".  If a book can make me question my preconceived notions it is well worth the read.This is not a serious dark book but it does present an question that is relevent to today:  How far would or should you go in service to your country (or in this case Galaxy)?","New Girl ""Welcome to the Madhouse!"""
14937,B003C1R5CA,5,such a poignant and sensible way to approach the idea of death,A1516JPVQ5BIO8,"[1, 2]","A sober tale of the last days of a mother, grandmother and great grandmother lost in Alzheimer's. Her and her dead husband's monologues are haunting, the hard core evidence of the soul search (and discoveries) of the daughter heart disturbing. Kudos to Ms. Stemper for never going into drama mode. This book is not a sitcom sensationalized by T.V. but a true moving story. Made me think of the simple solution never to become a drag to my own children and society.",Born to Read
14938,B003C1R5CA,3,Euthanizing Gramma,A3KYVCILWHV2ST,"[14, 16]","Once again a well written book. Yes this Author can write, which is why I have continued to read her books. But I believe this one may be my last. I am glad that I read them out of order, as this was the prequel to &#34;Moonstar&#34;, a much less depressing book.I usually don't give spoilers. I don't like when other reviewers do. But I believe this is less of a spoiler than it is more of a warning. If you absolutely hate spoilers as well, have no intention of heeding my warning, read no further.That said ...The synopsis for the book says &#34;the lengths we go for those we love&#34; ... Ummm no. As someone who was a caregiver to their Gramma with Alzheimer's, I found the Character / Murderer Grace, a selfish, intolerable, ungrateful woman, who would rather kill her own Mother than disconnect her phone. Her Mother, who cared for her, her children, grandchildren, great grandchildren, family pets and now that she needed them to help her, oh she's a bother. Let's put her down. It's humane. Really? Because ... She's in pain? Has cancer? No. She doesn't know where she is and gets confused. Well I hope I never stray into this authors neighborhood, as there are times I also get confused, but I believe I still have a few more years left on me.",Chi-lover
14939,B003C1R5CA,5,Beautiful!,A23EC7LPLUM6J5,"[3, 4]","What a wonderful story!  I loved all the characters.  Nothing overly descriptive.  A fast read.  You know.  Even though I haven't read many books by Jodi Picoult, it seems like something along the lines of what she would write.There is more than one difficult issue being dealt with in A Timely Death.  Issues I'm not going to reveal because it's for the reader to uncover.  I can't say that I agree with how the main ""issue"" being dealt with here, was handled, and it was a tough decision for Grace, the main character to have to make.  Who's to say however, that I wouldn't want that decision to be made for me if I was in the same boat as the person whom Grace was making the decision for/against.About the other ""issue,"" Grace?  Sock it to 'em! (or her!)Beautiful, Genia!  Simply beautiful!",For What It's Worth...
14940,B003C1R5CA,5,Eternal Love,A2DMGHHWWTCARG,"[0, 0]","The author did a great job explaining the pain of living with Alzheimer's for the the person suffering and the family experiencing the pain of it. The mother is trapped in her body only wanting to be with her husband that passed on already. He was her soul mate and loved her unconditionally. This was confirmed by the way he took care of her several years before his death without complaint. Grace was a typical caretaker spreading herself too thin resulting in resentment towards those she loved. Seeing her mother lose all aspects of reality to her illness  she finally came to terms with what she had to do, which she did out of love and compassion. She knew it was her mother's wish and was able to carry it out without feelings of guilt or remorse. In freeing her mother she freed herself and find happiness. This book though sad, was completely honest when dealing with terminal fullness that robs a person of their dignity. Death is a part of life and is explained well in the description of the circle of life. Recommended reading for anyone that has dealt with a loved one suffering from a terminal illness.",Karla Pennington
14941,B003C1R5CA,5,A subject that needs more light shone on it,A1VASOVPUGUYEJ,"[5, 6]","I believe I read this book faster than any other I've read - a very realistic and enlightening treatment of the subject. I've watched friends who had parents with Alzheimer's disease and have seen the terrible effects it produces.The subject was treated very sensibly and kindly in this book, and I could really relate.",K. Holmes
14942,B003C1R5CA,4,Good,A26GE9ZG68SKIQ,"[0, 0]","this,book is about how death and Alzheimer's effects families.the way people have to learn about the way it effects there loved ones.",Marilyn
14943,B003C1R5CA,5,A mst read for all famillies,A2KOQG4SULOTS7,"[0, 0]","Wow did this set me thinking, everyone  should read this book , we all seem to have elderly rellies & how dementia etc. was handled was a real eye oepner",Wendy E. Evans
14944,B003C1R5CA,2,"Good premise, but depressing",A3JFK8RPP13NKG,"[4, 4]","I liked the premise of this book -- chapters reflecting perspective from 3 different characters.  However, I found it very depressing.",zzz
15192,B003CT32HE,5,A Definite Must Read!,A3YZRTLRNE0OX,"[1, 1]",Ms. Latham captures the heart in this wonderful book. Emotions run high in this highly charged story. A story and characters which linger in your mind long after it is finished. It had interesting turns and twists I wasn't expecting. An original story I thoroughly enjoyed. It's rare for any book to touch me to such a level as Yesterday's Promise. Thank you Delia Latham for such a special story.,"Cindy K. Green ""Romance Author"""
15193,B003CT32HE,4,clare revell,A3E28CZZRHN5K3,"[1, 1]","Yesterdays Promise arrives on todays doorstep with a huge thud, knocking Hannah's world for six. Ms. Latham weaves an enchanting tale that mixes both past and present together in an ecleptic mix of laughter, tears and heart stopping moment. Hannah and Brock's story is an enticing one, that keeps you reading to the end.","Clare Revell ""Tels"""
15194,B003CT32HE,5,"Faith, hope and love - it's got it all!",A2A7TQ4D8OTW0K,"[1, 1]","This author has a wonderful touch with words. She made me feel like I was right there with Hannah and Brock as they first fell in love. The honest outpouring from Brock as he describes his slide away from faith rings so true. The journey they travel to regain their lost love is heartbreaking and inspiring as they both struggle with the truth as they know it. Faith, hope and love shine through it all. She brought tears to my eyes when it seemed all hope was lost, and tears of joy follow when love finally wins.Wonderful book! I highly recommend it!","Donna M. Basinow ""avid reader"""
15195,B003CT32HE,5,a refreshing read,A2R0J3BJIOV3AY,"[1, 1]",I enjoyed this story. What I loved most was the fact it was different. This story hooked me right from the start and when Hannah and Brock are first introduced I knew something was happening. I knew there was a story and was happily surprised with the turn of events. What I loved most about this book is that is wasn't predictable. I do not want to give away any of the story so its is hard to say to much but if you want a good read I would recommend this book as itisn't the typical romance book. I loved the twists and different ways this book went. I hope to read more books from Delia in the future.,"Jenny Blake ""Ausjenny"""
15196,B003CT32HE,5,A fun book to read,AUPHS76IPF2ZH,"[3, 3]","Product DescriptionA whirlwind romance amidst the natural splendor of Yosemite National Park. A spur-of-the-moment wedding near Bridalveil Fall. A young bride who awakens the morning after to find her new husband gone with the mountain wind.Songbird Hannah Johns supports the child born of that ill-fated union by singing in a dinner lounge. Her dream of someday owning the elite establishment and turning it into a venue more suited to her Christian values is shattered when an unexpected transaction places it in the hands of Brock Ellis, the handsome biker who abandoned her in their honeymoon suite.Ensuing sparks fly high, revealing buried secrets and forgotten pasts. Seeking to find peace with her painful past, Hannah returns to Yosemite, and Brock follows hard on her heels. Back where it all began, she finds herself in danger of losing her heart yet again to the man who shattered it the first time around.--My thoughts: I loved this inspirational romance from page one! The characters were likeable, the premise enjoyable, it was an all together well-rounded book.I hope to see more of this talented author in the future.","Joann Carter ""love2read"""
15197,B003CT32HE,5,Wonderful book,A3QYSCAOJO9R1U,"[1, 1]","I loved this book, and just read it for the second time. Love the storyline, and all the interaction between the two main characters. Could not wait to finish, but did not want it to end either. Does not contain long drawn out sections of descriptions of scenery and introspection by main characters. Does have lots of dialogue and great relationship between Hannah and Brock, the two main characters. Also highly recommend Almost Home by Carla Rossi, Through Every Storm by Sharlene MacLaren, Gypsy's Game by Delia Latham, Mixed Blessings by Cathy Hake. Happy reading!","klynnbenn ""klynnbenn"""
15198,B003CT32HE,5,The Best Read,A13QTZ8CIMHHG4,"[1, 1]","Originally Posted at: [...]This is a book I'll be recommending to everyone I know.Hannah Johns is the type of a young Christian woman who always did the right thing and prayed before she acted. Then she meets Brock Ellis and takes a leap. It ends in such a disaster she wonders if it was God's will after all.Brock Ellis is confident and successful with kind gray eyes. He walks back into Hannah's life four years later, bringing Hannah anger and confusion at Brock's behavior. He was her one indiscretion, but it's also how she got her son, Davey. Brock is the father of Hannah's child but he doesn't know it and he doesn't even react as if he recalls their marriage.Yesterday's Promise is a reunion love story, my favorite kind. Lovely readable style that captures you within the first few pages. I must comment on the flashback sequences. Most authors love to include these kinds of scenes and more often than not, they are unnecessary and slow down the flow of the story. The flashback scenes in this book were done with such poignancy and beauty that I couldn't imagine the story without them. Very well done.This is the kind of book to curl up with and continue reading all afternoon. I absolutely loved it. The characters, the writing--all beautifully done. Such an emotional tale tenderly told. Tell your friends, tell your family. They will want to read this book.","LAS Reviewer ""The Long and the Short Of It Re..."
15199,B003CT32HE,4,A Sweet Read from Delia Latham,A16SC4P049L7T3,"[1, 1]","Review of Yesterday's Promise by Delia LathamAn eBook from White Rose Publishingc. 2006, 2010Delia Latham's White Rose release, Yesterday's Promise, is a sweet, sweet romance that sent me right back in time to the extremely enjoyable book club romances I first discovered and enjoyed in my high school years. Part of the story was set in Yosemite, a lovely place filled with romance and delight.Hannah Johns, preacher's daughter who now makes a life for herself and young son, David, as a supper club singer, dreams big. Unfortunately, her dream of taking over the club is foiled when the kindly owner decides to sell to his godson, Brock Ellis. David's parentage is not much of a secret, except to the person who matters most: his father. But what kind of cruelty does Brock display when he acts as though he has no memory of the most important week of Hannah's life?Brock's sister Pru and Hannah's friend Lori support both Hannah and Brock as they seek to restore Brock's memory. Meanwhile, Brock has fallen in love with Hannah, even as he wonders why he carries a wedding ring after the accident that took his memory.Delia's details and characterization made Yesterday's Promise a fun read. I enjoyed her story and read it in two sittings.I received a copy of this book for review purposes.",Lisa J. Lickel
15200,B003CT32HE,5,A Promise Worth Keeping!,A2KJBZLPBAGYUT,"[3, 3]","Without even realizing it at first, Hannah Johns holds the key to unlocking a number of troubling `blank spots' in Brock Ellis' mind - and heart. Their whirlwind marriage and his subsequent abandonment of Hannah, possess the answers to a series of events in Brock's past that weave a complex, relationship-driven conflict. This is a story I thoroughly enjoyed, and definitely kept me turning the pages.An added bonus to Yesterday's Promise is the authentic, loving portrait Delia Latham paints of Yosemite. I love it when a skilled author places a reader deep into a setting without overwhelming the book with too much detail.I was won by the struggles Brock confronts both in his memory loss, and an embattled relationship with God. I also found Hannah to be a most admirable heroine - fully devoted to her son and her and the manner in which Hannah asserts herself as a heroine of the first order - using smart logic, her head and her heart, to help Brock , and herself, move past pain, and into a life-long love as well as a renewal of faith.Five stars, Delia - very well done!","Marianne T. Evans ""Marmo"""
15201,B003CT32HE,5,Yosemite and romance...,AAK9CEYIL2XL5,"[3, 3]","Hannah Johns sings in a dinner lounge to support her little boy, the result of a whirlwind marriage that ended with abandonment the day after the ceremony.  She'd married under the falls at Yosemite and has never returned to one of God's most stunning creations.  When her dreams of buying the lounge are shattered, Hannah is told she will be laid off, pending two weeks notice.  To add hot coals to her predicament, the lounge has been bought by none other than her husband-for-a-day.Brock Ellis's motorcycle accident many years before has left holes in his memory.  But the lounge singer in his new establishment is sparking emotions he cannot grasp - feelings of love and hope, but why?When Hannah takes her leave and returns to Yosemite to bury the past once and for all, Brock follows.  He can no longer deny the love he has for the lovely songstress, but Yosimite tugs at his memories, too.He's never been here...or has he? In a shattering moment of clarity, Brock's past and Hannah's future are decided once and for all.",Merry Stahel
15202,B003CT32HE,4,"A Sweet, Quick Read",A1G2SMTJR3F4GX,"[1, 1]","I love reunion stories, especially when the reason for the separation is unique. This is a quick, compelling read I highly recommend.","R. Bayne ""romance author"""
15203,B003CT32HE,5,Remembering love...,A2YXNKWOGHP6AW,"[4, 4]","Hannah's husband left her after the wedding and she never knew why or what happened.  The consequence of the marriage, her son, is now the reason she works in a dinner lounge to support them.  When the lounge is sold, Hannah prays to God that she will still have a job.  But fate steps in and throws her a loop - the owner is none other than her disappearing husband and he doesn't seem to remember her.  Brock had a bad motorcycle accident and lost his memory.  But something draws him to Hannah, and his heart will stop at nothing to find out why.  When Hannah realizes she needs to bury ghosts, she returns to Yosemite, where she married Brock, to heal her soul.  Brock follows, trusting his faith in God and a restoration of patchy memories. When a shocking accident happens, he remembers why he loves Hannah...with the bonus of the son he never knew he had.  ~ Sandy ~",Sandy
15204,B003CT32HE,5,5 Hearts from The Romance Studio!,A1NDI7O9AJDD69,"[1, 1]","Ms. Delia Latham has, once again, fascinated me with her writing ability. I read this book previously--this updated version is fabulous. I love the way Latham takes her characters and develops them into multi-faceted people that capture the readers' attention. The manner in which she presents her main couple is amazing. Her imagination and her storytelling skills are truly touched by God.The plot of this book was so unbelievable that it actually could have happened. I found it impossible to put the book down. Her secondary cast of characters were no less expanded. This book, once again, has proven that Latham has the ability to write a top-seller and create interest without compromising her principles. She was able to tell this story without explicit sexual content but still maintain reality.I highly recommend this book to everyone. If you've never read Delia Latham's work, this would be an excellent place to start. You will definitely not be disappointed. - Brenda Talley","Tina Pavlik ""Tina"""
