,asin,overall,summary,reviewerID,helpful,reviewText,reviewerName
1965514,0385192592,2,not as good as others,A2S44HBL3IQ48C,"[0, 0]","I really like Elizabeth Lowell, but this one ( and others in the series ) just doesn't seem to be up to her best writing.",Bookworm
1965515,0385192592,4,Just Another Day In Paradise,A1SYK5KAHTV03U,"[2, 2]",Was an excellent read.  I am glad this is part of a series as I really like the main characters.  Can't wait to read the rest of the series.,"Donna Martin ""Bookie20"""
1965516,0385192592,5,Just Another Day In Paradise (A Fiddler and Fiora Mystery),A7HHPST3I007K,"[5, 5]","I actually found The King of Nothing at my local library and was hooked.  I had no idea it was a series, but as soon as I found out I went hunting for the beginning books.  The library only had a few of the later books so I had to find Just Another Day in Paradise on Amazon. I purchased it and was so glad I did.  Though the series is set in the 90's it has a definite 1920's feel to it.  The relationship between Fiddler and his ex-wife, sometimes lover, Fiora is exquisite.  You can almost feel the ghost of Raymond Chandler following Fiddler as he and Fiora go about their lives, Fiddler ""helping"" people in distress while Fiora keeps them both grounded.  There's nothing old fashioned about this book, though, it's definitely up to date.  The love that this couple has for one another shines through, even through the problems that keep them in seperate households. I not only liked this book very, very much I bought the rest of the series as soon as it became available, even the King of Nothing . . . these books are ones I'll read over and over.",DTluvs2read
1965517,0385192592,5,"Great Book, Great Series",AX8O0IVIRGLQI,"[3, 4]","If you have not come across Fiddler and Fiora before, you are in for a treat.  This is the first book.  There are several more -- all very good.  The only bad thing is that the series ended.",Evanston Mystery Fan
1965518,0385192592,3,early elizabeth lowell,A25HO2H3FRQCMO,"[0, 0]",I've long been a fan of elizabeth lowells mystery novels.  Especially like the St Kildaseries.  This book is an earlier effort and the characters are not as compelling.  However as usual lowell tells a good story.,"Lana L. Fiems ""lanaleaf"""
1965519,0385192592,3,first try,A25ZM9A3R0UGUX,"[0, 0]","Fiddler and Fiora are a magic couple.  Each their own person,  but entwined with mystical steel cables of love and need.  In this, their first adventure, the chemistry isn't quite right yet.  I found the whole plot to be pretty obscure to care about and too many different actors involved that added too much improbable activity to make it work.To be honest, I haven't finished it yet, but I probably will some day.  I have read subsequent books by A.E. Maxwell including Fiddler and Fiora tales and enjoyed them very much.  That's why I bought this one.  It's only a minor disappointment and I will probably be back to read more.","Norman A. West ""bellasdad"""
1965520,0385192592,5,Back in print!,A3JURF8PEL694K,"[9, 9]","I'm so glad to see this series coming back into print. They are well-plotted and highly suspenseful, but I still own and re-read the originals after almost 20 years mainly for the characters and their relationship. Fiddler and Fiora are smart, strong, determined people. They have integrity, though Fiddler in particular tends to care more about what is right than what is legal. Fiddler is in some respects the classic alpha male, but he doesn't ride roughshod over Fiora - and she'd cut him off at the knees if he tried. They have enough in common and respect and understand each other so well that the bond between them is powerful and believable, but they have enough differences over things that matter that their conflicts are powerful and believable as well. Secondary characters are vivid and fun, too. Or vivid and scary.These books are on the edge of my tolerance for gritty realism, but my tolerance is low. There's violence and betrayal and corruption, but it never feels gratuitous. In fact, it's the reason Fiddler does what he does.The series starts out well and gets better and better. Recommended highly.",OtterB
1965521,0385192592,4,Good mysteries,ADR3JKOS4O8GO,"[0, 0]","I really enjoy Fiddler and Fiora keeps me guessing as to who &#34;dunnit&#34; good change of scene in each story and good charictures, don&#34;t like to put them down until I finsh them.",Patricia McDonald
1965522,0385192592,3,A little disappointed.....mysteries & love don't make HEA,A6ZEHHNACQWFT,"[2, 2]","I love Ms. Lowell. This is the first book by her and her husband, aka M. E. Maxwell, that I've read and the first in the Fiddler and Fiora series. There is nothing wrong with the story except.... the divorced couple's major love and devotion for each other and living separate lives!!!! Not good. I don't like that situation. It makes me sad for both Fiddler and Fiora. I guess I'm not a mystery only fan; but if you are by all means you will like this series, for myself this is the first and last of Fiddler and Fiora I will read.",retired to read
2087442,038575342X,5,So Good You'll Want An Encore!,A3KT9TF3TJ4Y1J,"[1, 1]","Road Rash is a fun engaging book that has a great voice that will reel you in and wont let go until the last page.I loved Road Rash, not only did I commiserate with the protagonist, but like a a great song I could feel all the emotions Zach was going through. I could feel his frustration with bend flare-ups, his confusion with girl problems, and most importantly his love and joy of the music. In my opinion, that&#8217;s one of the key distinguishing factor between a good YA (heck this is true for any book, but particularly for YA) and mediocre or bad YA, whether or not the audience is able to feel the emotions that the author is going for. If you&#8217;ve bought into the book to the extent that you&#8217;re riding the waves of emotion that the protagonist is feeling, then the author has done a good job. Well let me tell you, Mark Huntley Parsons has done a great job.Of course, on top of loving the characters and the writing, I also thought Parsons did a fantastic job balancing all the different story lines, thus creating a healthy medium for them to build off one another without any of them overriding Zach&#8217;s main journey (the only storyline that I wanted Parsons to come back to that he didn&#8217;t was the postcard storyline (I understand what he was getting at, but I still would have liked to come back to it)). This, coupled with Parsons excellent pacing of the book, kept me reading to the point that I started and finished the book in the same day.All in all, I really liked Road Rash. I would easily recommend it to anyone looking for a good read, particularly if they liked Tara Kelly&#8217;s Amplified, Jacob Slichter&#8217;s So You Wanna Be a Rock and Roll Star, Antony John&#8217;s Five Flavors of Dumb, or Love Maia&#8217;s DJ Rising (all fantastic books!). In fact, all that&#8217;s left to say after finishing Road Rash is ENCORE![...]",Books31
2087443,038575342X,5,"Great, feel-good and eye-opening story",A3MUJDPC7D1NUQ,"[0, 0]","Zach loves drumming, plain and simple. He's in a local band called the Sock Monkeys along with his best friend Kyle. When Justin, the lead singer, is seduced by the offer of studio time and fancy equipment, he succumbs, but that means that Zach gets dumped. Kyle isn't happy about the situation, but doesn't stick up for Zach, at least not very strongly.Totally bummed, Zach lasts one day working at a garden center, quitting in a fairly flamboyant manner. His dad, who got him the job, isn't very happy, but when Zach gets an offer to replace the drunken drummer for Bad Habitt, a band that's a couple notches above Sock Monkey, he's able to talk his parents into letting him go on tour for the summer.Before leaving, Zach overhears a senior saying some pretty nasty things about Kimber, Kyle's younger sister, someone Zach is into, but unaware of how deeply (at least on a conscious level). He punches out the other guy.Touring through Montana, Idaho, Wyoming and Canada with five other older teens is an eye-opening experience. Zach has to learn the invisible currents between all the players, something that's not always easy. Sometimes, it comes back to bite him, but his dedication, professionalism and attention to detail aren't overlooked by the others. Unfortunately, it rubs lead singer, Brad, the wrong way. After Zach takes a song snippet that the lead guitarist, Glen wrote and creates all the tracks needed to make it a complete song, he enters it in a contest back home. It gets selected as the lead song for the CD issued by the radio station sponsoring the contest.Back home, Kimber has been completely suckered by the guy Zach punched out. He's spread rumors that it was Zach saying all the skanky stuff instead of him. It takes an unlikely intervention by one of Zach's family members to get things back on track, leading to an amazing surprise.Meanwhile, the new song doesn't sit well with Brad and when the band reaches Jackson Hole, Brad fires Zach. Glen, quits in support. As if this wasn't bad enough, Zach will have to give up a dream opportunity now that he's out of the band.Following Zach and Glen as they return home, with an interesting stop in Las Vegas, and what happens to make everything come together, kept me turning pages furiously. Mark Huntley Parsons knows drumming and music. He's woven terminology, interpersonal tension and popular music into this book so beautifully that even the most musically ignorant reader will come away both entertained and enlightened. Despite some mild profanity, I'd hand this to tweens as well as teens who like a good story about following your dreams and finding love at the end.","John Rogers ClarkIV ""Seawizard"""
2087444,038575342X,4,Rock On!,A1ZR1KRWC0RG96,"[1, 1]","An insider look at behind-the-scene travel with a rock band.  The highs, lows, drama, hardships and personality clashes that go into making music. The drummer perspective is amazing, he who sets the beat and drives the pace. I enjoyed the &#34;road trip.&#34;  LNM",Lurlene
2087445,038575342X,5,Rock 'n' Roll is here to stay!,A8L1FW11TROL9,"[0, 0]","I breezed through this page-turner in two sessions. The pace is brisk with lots of humor and interesting relationship dynamics. As a dancer, I especially appreciated learning about music from such an intelligent (and funny!) perspective. A must for that 'summer reading' list!",Sherry Shahan
2087446,038575342X,4,"For all of you readers out there who hold jam sessions with your friends in the garage, ROAD RASH is for you!",AFVZXHIUSXINA,"[1, 1]","Reviewed by Benjamin BocheQ: What do you call someone who hangs around with musicians?A: A drummerZach may not be the most reliable band member in The Sock Monkeys, but he&#8217;s committed and can hold a steady beat on the drums. Plus, he and his best friend Kyle have always dreamed their band will go somewhere someday.All this makes it incredibly confusing when Kyle informs Zach that he&#8217;s out of the band, and Zach is left floundering for something to do for the summer. Zach&#8217;s dad wants him to work in landscaping, but Zach has other plans when he gets the call from a local band known as Bad Habit. Their leader, Glenn Taylor, informs Zach that Bad Habit has a summer concert tour around Montana, Wyoming, and Canada, and they need a drummer. Zach can&#8217;t wait to leave and put the hard feelings behind him.Of course, Zach isn&#8217;t leaving everyone and everything behind. He sends his parents and little sister postcards wherever he goes. And Zach is keeping up email relations with the one girl he&#8217;s afraid to admit he has feelings for: Kimber, Kyle&#8217;s little sister. Zach is hoping that time and distance may help to sort out what he feels for his ex-best friend&#8217;s younger sister, but all that is shoved to the background as Zach has to adjust to a new band. There is the co-leader and guitarist, Glenn, who happens to be an excellent songwriter; Danny on the bass; Jamie on the keyboards; and then the other co-leader and main singer, Brad, who suffers from what Zach calls LSD --- Lead Singer&#8217;s Disease.Life on the road is more than Zach could have anticipated. First, there is always the excitement of seeing whether the club the band plays at will be luxurious or a total dive. Second, personalities among the group members don&#8217;t always match up well and hushed side conversations seem to always pop up. Most importantly, though, the music rocks and when everything clicks, it clicks. During the day the band usually travels around the local sights to take everything in, but Zach finds he has plenty of time to keep up his emails with Kimber and a little side project: recording original music. Zach puts together some of Glenn&#8217;s original music and sends it off to a battle of the bands competition just to see what will happen.Five weeks into the summer tour, Zach notices that things start falling apart at the seams. Zach learns that Brad is unhappy with the fact that Glenn and Zach have been recording original music and appear to be taking over the band. Jamie reveals to Zach that while she&#8217;s in love with Glenn, he&#8217;s too focused on his music to care for anyone else. Zach and Kimber&#8217;s relationship hits a snag when she tells him she can&#8217;t trust him anymore. To make matters worse, just as the band is falling apart, Zach learns that the demo he sent into the competition was a hit and they&#8217;ve been chosen to be the opening act for a national tour. But if there&#8217;s no band to play, how can the music go on?For all of you readers out there who hold jam sessions with your friends in the garage, ROAD RASH is for you! Not only are there pages of jokes about the stupidity of drummers, but you also get an original story about life on the road for a small band trying to make it big. Although I was never part of a band, I&#8217;m willing to guess that ROAD RASH will hit close to home for anyone who has, and has struggled to make it work. Let&#8217;s just say that it&#8217;s less glamorous than you think, but also way more fun than you could imagine. And one last question: What do you get if you cross a drummer with a gorilla?  A: A really stupid gorilla!",Teen Reads
2087447,038575342X,4,onceuponatwilight.com,APBF8YPKN9LFL,"[0, 0]","Whoa this book was awesome! It makes me want to learn how to play an instrument, any of them. Then I sit back and remember that no matter how hard I could try I would never be as awesome as Zach, and he&#8217;s fictional.Zach is an average teenager trying to make his band, Sock Monkeys, stronger than before, setting up set lists, practice times, and all that goes into being in band. But when he comes to practice one day he inevitably gets kicked out and replaced. His replacement ends up being a spoiled kid whose father is in the big leagues and has a recording studio and hook ups in the music bizz. He attempts to get a summer job, when that faithful day he gets a call from another local (and better) band looking for a new drummer. When he gets the gig, he and the new band set out across the west to play venues and tour, but being on road for summer can get to some people. Can he and this new band make it?Alright, this author, he&#8217;s got to have some major music skills or really good a faking it. I was so intrigued on what Zach and his bandmates could do and come up with that I wish I could go and see them on tour. Zach definitely has the natural talent of a musician, and you can tell with the way Mark writes him, he himself has talent. I was never bored reading this book, I felt like I was on tour with these guys as well. I was getting annoyed with how some of the characters acted and wondered how they could spend so much time with each other and not rip each other&#8217;s throats out. But when you&#8217;re in a band I guess that&#8217;s kind of what happens, you&#8217;re always together.Zach has major skills in every aspect of music; he can play, he can feel the music, and he can create an amazing track, but will this natural talent butt heads with the other bandmates? I was rooting for this kid the entire time, to get the girl, or at least realize he wants the girl, to rock hard and become an amazing drummer. I felt it all while reading this, annoyance, love, strength, perseverance, all he wanted was to make his new band better than before.This book is definitely worth picking up. While you&#8217;re reading it you feel like you&#8217;re on tour with the band as well (like I said before you&#8217;ll feel it all). You get to see the less than glamorous side of becoming a band and touring. And the ending definitely rocked! And Bravo to Mark Huntley Parsons on this great book!",Yara Santos
2331639,0425253317,5,Good read.,A2HNSF2Q646NL1,"[0, 0]",I have not found a Lora Leigh story I did not like.  Her characters are interesting and the story line keeps your attention.  I do keep her books put up because they are for adult reading.  It makes them my personal pleasures that I don't have to share.,Amazon Customer
2331640,0425253317,5,Oh yes!,A3DK1KOOFQ23OY,"[1, 1]",I would recommend this to any Lora Leigh reader. I loved all the authors novellas in this great book of characters!,Amazon Customer
2331641,0425253317,2,don't waste your money...,A3LAJTQXS4ZK4C,"[0, 1]",as i said don't waste your money...lora leigh's book was okay could have been better but entirely too short. The other three stories i was not able to get into and therefor did not complete any ot them it was a waste of $....,"Amazon Customer ""people change so u can learn..."
2331642,0425253317,3,Review of Lora Leigh's The Devil's Due,A3ANLUEKJBC1IZ,"[1, 1]","~ 3 Devils Stars ~I only read Lora Leigh's story The Devil's Due.Lora Leigh returns to her familiar Breed world with The Devil's Due. This is the story of the dealer of Death, Devil and his mate, Katie. What they undergo is not simply about finding each other, but also dealing with those enemies who want Katie dead. We don't get the usual sexual tension and woman fighting the mating heat, but Lora does't disappoint us with the intense sexual Breed encounters that we have come to enjoy in this series.I am an avid Breed series fan, but I had trouble at the beginning of this story understanding what was going on. Once I got into The Devil&#8217;s Due and read Lora Leigh&#8217;s Blog post (here) about this story; did I finally understand what was happening. Fan&#8217;s of the Breed series will not want to miss this story or her blog post on it, because she&#8217;s pulling some new things together for future stories. We see Kate's rescue as a child and a peak at the Bengal Breed that everyone has been hunting in the last few books. He has been hiding out in plan site at Lobo's ranch. He finally understands why he has been hunting the girl/women so intently.","Angela @ Angel's Guilty Pleasures ""Angel's Gu..."
2331643,0425253317,5,Fun Read,A1SZ3MY91B3ET0,"[0, 1]","Like Day Leigh, and Brooke enjoyed Lucy Monroe. I like getting to know writers through anthologies... dipping the toe in",Anna
2331644,0425253317,5,Love Lora Leigh,A39RQDZFS8PX6L,"[0, 0]",Her Breed Series is one of my favorite series to read.  They are just so bad ass you can't help but love them!  I've read every single one of these and just can't wait for more!,CardsByCarolAnn
2331645,0425253317,5,AMAZING,AWTS9CGXUMVOH,"[0, 0]",Lora Leigh did another fantastic job!! Book solo worth reading!! The other authors were great and opened a new door for my reading!!!,Catiebeth94
2331646,0425253317,5,It's a good light read,AGJZQXSHTHV8Q,"[0, 0]",I love Meljean Brook.  Read anything she writes.  You'll be glad you did.  There were other stories in the anthology and they were fine too.,Christina
2331647,0425253317,4,"ENTHRALLED ANTHOLOGY by Lora Leigh, Alyssa Day, Meljean Brook and Lucy Monroe",A1BRKE278NSCZ,"[2, 3]","ENTHRALLED ANTHOLOGY by Lora Leigh, Alyssa Day, Meljean Brook and Lucy MonroePUBLICATION DATE: July 2, 2013REVIEWED BY: Reading In Pajamas/ DonnaRATED: 4 StarsDescription and review for each novella separate below:DEVIL'S DUEDESCRIPTION:#1 New York Times bestselling author Lora Leigh returns to her sensual world of the Breedsas one stubborn Breed meets her match, and can no longer deny her mate&#8212;or the fierce desires of her own heart.REVIEW:This was my first taste of a Breed Novel but I had no trouble following the storyline. The danger from outside forces coupled with sometimes wondering if the good guys were really all that good, kept the tension going. As for romance? It was HOT! I can only imagine what a full-length novel would be like. This series was already on my TBR list, now they have moved up.*********************************************************************************************************THE CURSE OF THE BLACK SWANDESCRIPTION:New York Times bestselling author Alyssa Day introduces the League of the Black Swanand the dangerous game one woman plays when her family&#8217;s curse dooms her to kill the man she loves.REVIEW:This was a nice introduction to her new series. Ms. Day did a good job of introduction without getting bogged down and overshadowing the story. I really liked the romance. Tender, heartfelt and warm. It blended nicely with the action. I cannot wait for book 1 of this new series to come out.*********************************************************************************************************SALVAGE ( A Tale of the Iron Seas)DESCRIPTION:New York Times bestselling author Meljean Brook delivers a new story in her steampunk world of the Iron Seasas a man who&#8217;s lost everything returns home to find that not only is his marriage in jeopardy, but he must now fight air pirates who intend to steal his one remaining treasure&#8212;his wife.REVIEW:This is the first time that I have read a Steampunk novel. I will admit that it isn't my cup of tea. That is a personal preference and does not reflect upon the writer's ability to bring the story to life. She has a smooth writing style that kept me reading and I found the romance sweet and touching with just the right amount of heat. If you've not tried this genre yet, this would be a good one to try.*********************************************************************************************************ECSTASY UNDER THE MOON (Children of the Moon)DESCRIPTION:And Lucy Monroe, national bestselling author of the Children of the Moon novelsunleashes the feral passions of a werewolf on the body, mind, and soul of his prey, his lover, his lifemate.REVIEW:This was a short pleasing novella. I've also not read the Children of the Moon novels and this story made me add to my TBR list. A story of two shifter nations joining together again entwined with a sweet gentle romance was a very nice combination.[...][...][...][...]Twitter: @readingpajamas","Cori, Donna & Dawn- Reading In Pajamas"
2331648,0425253317,5,"Enthralling, lol!",A2Y0U71LWG5W2B,"[0, 1]",Steamy and sexy! I loved it from beginning to end and everything in between. I was hooked from the synapses !,"Crystal Sin ""Speed Reader"""
2331649,0425253317,5,Wow,A28TNCX3PMHF8O,"[0, 1]","I would recommend this book to anyone that likes/loves paranormal. It has shifters, breeds, and stream punk. I will be looking for more from these authors.",Darae
2331650,0425253317,5,goodread,A3ICN5063Q1ULN,"[0, 0]","I always enjoy reading anything from Lora Leigh. I mostly ordered the book for her story.The only thing is, I'd rather read the full story than just the short stories in this book. The story is good but not enough of it. She always combines the intrigue, romance and action of the stories and on going story lines, the short stories don't cover enough. I will read the other stories as well, but they aren't my priority.",debk
2331651,0425253317,5,Very good book!,ADF44ND0FLU7T,"[0, 0]",I love all the authors in this anthology and truly enjoyed each story.  Each story is too short for my tastes but that is because I want more of each one!,"Dewshep ""dewshep"""
2331652,0425253317,5,Enthralled,A9EPOHBR8SE7K,"[0, 1]",Has some of my favorite writers.  It did not disappoint me.  The stories were wonderful and I have read the book twice,Dina Kakalia
2331653,0425253317,5,BREEDS !!!,A133WTB1VRDXZH,"[0, 0]",now when LORA finds time to get back to her amazing stories about the BREEDS she makes a-LOT of readers happy because she got us hooked on these beautiful beings then she got wrapped up in 14 other different series and left us hanging with all these threads hangingt,Dragon Lady
2331654,0425253317,5,Loved It!!,A389BEIFQK7V9O,"[1, 2]",I always love a Lora Leigh book but the other authors in this medley of stories were good too.  One so much I immediately looked up her other books in that series and bought them too!!  Lucy Monroe is great too!,"Elizabeth Blalock ""bookworm"""
2331655,0425253317,5,Steamy,AKG7HVOKRN9TW,"[0, 1]",I originally purchased this for the Breed story by Lora Leigh. But I was glad I decided to read the other wonderful authors as well! These women know how to tel la story and keep you addicted to it! I recommend all four authors!,Erin Towne
2331656,0425253317,1,Waste of Time & Money,A19BKX57EY6T95,"[3, 3]","I was stunned at the lack of development of Lora Leigh's short story. There seemed to be all the components of a cool story with great action & sex. Instead it was boring. Most of the action was over in the early pages - leaving the same sex scenes to recycle until the 'story' was mercifully over. It seemed to be more of a teaser for the Bengal story and 'bad boy Devil' was just the vehicle to deliver the teaser.  At the end, I just felt irritated.",Erma
2331657,0425253317,5,2 authors in one book....,AUJ1YW871Q7J0,"[0, 1]","Here I have 2 of my favorite authors in one book, Alyssa Day and Lora Leigh will never disappoint me.",georges girl
2331658,0425253317,5,Great book.,A19U3M4T4M4APB,"[0, 0]","I enjoy all the authors in this anthology. The stories read so easily, I forget to do the other things I set out to do.",Jeanne M. Jacquet
2331659,0425253317,4,"Review: Enthralled-4 stars, A-",A17UK8F3DYF8YW,"[7, 7]","Overall Rating: 4 stars: Enjoyed - strongly recommend (A-)Originally posted at That's What I'm Talking AboutI received this book as a gift.-----The Devil's Due by Lora Leigh (Breeds series)Katie is a unique woman whose Breed DNA did not manifest until she was in her twenties. Due to this, and the imposing testing requirements of her homeland in Europe, Katie seeks asylum in the US with Callan Lyons and the US Division of Breed Affairs. Here she is a protected guest, with the notorious Devil as her body guard.Although the opening prologue was confusing, these early events do not have a big impact on the entire novella (although for readers of the series, it will probably come into play down the road). The entire story flows smoothly after the group move to the US and settle in.Katie and Devil are SO HOT together! This is the Breeds I've been missing in the last few titles. The pair are overcome by the Breed's mating hormone - and since both are Breeds, they both exhibit the signs, including insatiable lust and desire. What makes the story fun is that Devil realizes immediately that the mating hormone is being produced, even though he had thought it was just rumor prior to his own experiences. And poor Katie--she has no clue.The novella takes place within the timeline and plot of the larger Breeds series story arc. For fans of the series, there are a few clues for the overall story and some fun surprises. I feel someone new to the series could read this novella, but it would probably not be as enjoyable since there is a lot going on, and it does tie into the bigger story.Overall, The Devil's Due is a hot and sweet story of two breeds coming together. They both enjoy their mating heat and don't fight the coupling--in fact they want it, which is a refreshing change from most Breed books. There is little conflict within this story, but hints of a war brewing in the larger story arc. Things were left open ended with respect to the bigger picture.4 stars.-----The Curse of the Black Swan by Alyssa Day (League of the Black Swan prequel)Sean, half human-half fire demon, is a firefighter in Bordertown. Although it is a paranormal friendly area, being part demon isn't something accepted in town, and so Sean and his family hide their true natures.Brynn Carroll is a woman cursed to turn into a black swan and sing songs to the moon every third night. She is determined to break the curse by never falling in love. Then one night, Sean witnesses Brynn transform, and the pair hit it off immediately.The story is sweet and fun. I adore both Sean and Brynn - two lonely people who come to realize that they can be themselves and be accepted. The story follows their courtship while Sean attempts to solve the mystery as to who is starting magically enhanced fires.Without spoiling the story, my only negative is that I wish we'd been told how ""things"" transpired at the end to come to the conclusion it did. The Curse of the Black Swan is a wonderful little story, happy and sweet. I adored both the romance and mystery. Although it ties into the overall mythology of Ms. Day's new series, it can be enjoyed as a stand alone.4.5 stars-----Salvage by Meljean Brook (Iron Seas)When Georgiana and Thom married years ago, she thought he understood her desire to have a husband who stayed home. Her expectations were shattered when Thom sailed off the morning after they were married. She may have been able to forgive that one time, but his last trip has kept him away for four years (and he abandoned her while they were copulating)!Georgiana discovers Thom (whom we met briefly in Heart of Steel) badly injured and washed-up on shore near their home. She drags him back home, and together with the doctor, she nurses Thom back to health. Before she can ask Thom to leave for good, the pair are kidnapped and forced to make a daring salvage expedition.Ah... I just love Ms. Brook's world. Salvage is yet another marvelous stand alone story in her amazing Iron Seas series. Thom and Georgiana are wonderful characters, both strong as individuals, but not so much as a married pair. The reader learns so much of their situation through their individual POVs. Thom's POV is so sad. He loves and craves Georgiana; he just never figured out how to give her what she needed. And Georgiana thought she was so clear in her coversations with Thom, but it's not until the pair are held in captivity do they really talk it all out.Salvage reads with the details and descriptions usually found only in a full-length novel. The action is fairly intense and exciting; the plot is engrossing. All of the characters are well-developed and fun. It is a wonderful story about second chances. Being kidnapped and threatened with death allows Thom and Georgiana to share their feelings and passion uninhibited.4 stars-----Ecstasy Under the Moon by Lucy Monroe (Children of the Moon)Ecstasy Under the Moon is the only title in the anthology that is a new-to-me author and series. Thankfully, Ms. Monroe includes a detailed prologue; however, even with the details, I was lost for a while.Ean are bird shifters that have stayed hidden for years. The Faol are wolf shifters. There is a bad history of the Faol hurting and killing the Ean. So it comes as a great shock that the high priestess of the Ean, tells of visions that the Faol and Ean will need to merge tribes.Una and her father are not pleased with the news that emissaries of the Faol shall come to live with the Ean. However, once Una meets one of the Faol warriors, Bryant, in the Chrechte spirit realm (in her dreams), her attitude begins to change. Even her long-held fear of the Faol begins to dissipate.Ecstasy Under the Moon has a traditional fantasy feel, more so than a paranormal romance. The world-building is extremely complex and intense. I enjoy fantasies, so this did not bother me; however, if you are looking for more of a light-hearted PNR, this one may not be for you. The highland/Scottish clan setting also gave it a historical feel.I liked the easy-going nature and flow of the story after I became grounded in the world. Bryant is a noble man/wolf, and I admire what he is trying to accomplish with his Faol brethren. I enjoyed the stories of his history, which piqued my interest and left me wanting to know more. The story had a strong message of good over bad and ""never judge a book by its cover."" It never got deep, but had a solid message.There was also a bit of humor - subtle, but fun.Overall, Ecstasy Under the Moon was enjoyable. It was my first introduction to Ms. Monroe's series. Even though it is obvious that there is much to Ms. Monroe's world, and possibly several other books, I was able to enjoy this as a stand alone.3.5 stars---In conclusion, Enthralled is an extremely enjoyable anthology, especially for those that read some or all of the series represented.","Jen Twimom ""Twimom227"""
2331660,0425253317,3,Not what I expected,A1LZ8B9GYLTNS1,"[0, 0]","I only bought this book for the Lora Leigh story.  I did read the others, but didn't like any of them.With the LL story, I guess (like many readers) I'd been hoping for one of the existing characters with an announced story to come to be the star of this one.  Yes, it was interesting to see how Breeds are treated in Europe rather than the US (as in all the previous other books).  But it was harder than usual to get invested in this story.  I do get that (as with many of her anthology stories) its being used to help set up the next run of full-length books, but I just didn't enjoy this one as much as most of the others.  Maybe the next book will help me appreciate this story better...but it'll be a while before I can read &#34;Rule Breaker&#34; since its the first of her books that I can recall being released in hardback.",JJ
2331661,0425253317,3,Surprises,A2P4NPXY8GF6FM,"[1, 1]",The cd didn't carry all the authors that was on the original book. Then I found out it's only mp3 compatible. I thought I was getting a regular cd. I don't have mp3 and haven't even heard it yet.,Kari E. Harris
2331662,0425253317,2,This only pertains to Devil's Due by Lora Leigh,A1GVZGVZMHFT30,"[2, 2]","I actually listened to the audio book, The Devil's Due. Nearly $10 for a single short story, and a poor one at that. Since it was so bad that I couldn't even finish it (I returned it to Audible), I was unable to leave a comment. Here's my Goodreads review:&#34;SSDD... Same $h1t, different day. It's getting to the point in these shorts that there is little story and the same tired sex scenes. This is the last one I'll read. I'm on to Rule Breaker later this month and I can only hope with all my might that there's a story in there because I'm sick to death of the same sex scenes over and over and over. I loved the first dozen or so books but now the sex make me cringe, and the stories grow weak and are poorly edited.&#34;","Kathleen ""Kathleen"""
2331663,0425253317,4,love these ladies!!,A35A5SJUUL8WFA,"[0, 0]","Stellar additions to the Breeds & Iron Seas series, and new fascinating tales from Alyssa Day and Lucy Monroe. A good fast hot read all told!",Kathryn Thompson
2331664,0425253317,5,ABSOLUTELY WONDERFUL!,A1ZRRGHMUW1UEV,"[0, 0]",Bought it for Lora Leigh's Breeds novella and loved all of them!  Especially Alyssa Day!  Lora's Breeds series is one of my all time favorites and this one just added to that feeling!,keekeerocks
2331665,0425253317,5,Awesome,A1DEHOTA3SSWZ0,"[0, 0]","A defendant read! good heartwarming stories. Romance, mystery and so much more! I love these books! Short but worth while!",Kindle Customer
2331666,0425253317,5,Loved it!,A1DSZV245D5WNL,"[0, 0]",Lora Leigh is one of my favorite authors. The other three stories were amazing this is a really good book. I couldn't hardly put it down.,Krissy Austin
2331667,0425253317,2,so-so,A2B8Z0VLS8FYG7,"[0, 1]",Liked the Alyssa day story but the others weren't to my taste and seemed forced from larger stories / worlds.,KWNTX
2331668,0425253317,4,Sexual,ANIJR3DHKG6DL,"[0, 1]",I liked the first three stories very much. I didn't care care for the forth story as it was  a little boring,KY LADY
2331669,0425253317,4,Love Lora Leigh,A2WCB81B1EH7DT,"[2, 3]","What can I say... have been reading Lora Leigh for years and years.  Yes, I know some of her books have not been up to standard; however, this short story was old Leigh.  Loved it.",LAC
2331670,0425253317,5,Yeah!  The Breeds continue,A3INJ0R5ACR37E,"[0, 1]","If you love Lora Leigh, if you are a fan of her breed series you will want to read this, we learn a little more about the growing breed community and the breed politics in Europe. This book appears to be a bridge to what is to come from Lora Leigh.  Definitely a mut read for fans of the breed series",LaVonna Hunt
2331671,0425253317,5,Loved the stories,A1ZUWTX9S21AUL,"[2, 3]",I enjoyed reading the stories . They were well written and kept my interest.  I think anthologies are a good way to introduce several authors and their writing styles.,Linda E. Ellis
